id,prefix,name,chi2,pval
4582,b'4.1-ngram.next_system_utterance__like true internet',4.1,3.3579,0.3397
6701,b'4.1-ngram.next_system_utterance__true internet connection',4.1,3.3579,0.3397
9294,b'5-phrase_feature__noun_phrases__next_system_utterance__international_food',5,3.3576,0.3397
7025,b'4.1-ngram.next_user_utterance__ah whats address',4.1,3.3565,0.3399
551,b'4.1-ngram.current_user_utterance__lets',4.1,3.3563,0.3399
7919,b'5-phrase_feature__noun_phrases__current_user_utterance__addenbrookes_area',5,3.3543,0.3402
7652,b'4.1-ngram.next_user_utterance__restaurant cherry hinton',4.1,3.3501,0.3407
7651,b'4.1-ngram.next_user_utterance__restaurant cherry',4.1,3.3501,0.3407
5279,b'4.1-ngram.next_system_utterance__number yippee',4.1,3.3483,0.3410
5064,b'4.1-ngram.next_system_utterance__noodle bar 01223518111',4.1,3.3483,0.3410
2230,b'4.1-ngram.next_system_utterance__bar 01223518111',4.1,3.3483,0.3410
5506,b'4.1-ngram.next_system_utterance__phone number yippee',4.1,3.3483,0.3410
5280,b'4.1-ngram.next_system_utterance__number yippee noodle',4.1,3.3483,0.3410
7675,b'4.1-ngram.next_user_utterance__restaurant serves',4.1,3.3471,0.3411
7126,b'4.1-ngram.next_user_utterance__chinese takeaway restaurant',4.1,3.3417,0.3419
1192,b'4.1-ngram.current_user_utterance__uh mexican',4.1,3.3408,0.3420
6020,b'4.1-ngram.next_system_utterance__restaurant serves japanese',4.1,3.3395,0.3422
3904,b'4.1-ngram.next_system_utterance__garden',4.1,3.3391,0.3422
7754,b'4.1-ngram.next_user_utterance__thai food',4.1,3.3353,0.3428
579,b'4.1-ngram.current_user_utterance__like pub television',4.1,3.3342,0.3429
3500,b'4.1-ngram.next_system_utterance__example central king',4.1,3.3341,0.3429
2121,b'4.1-ngram.next_system_utterance__asian english',4.1,3.3332,0.3430
3358,b'4.1-ngram.next_system_utterance__east asian english',4.1,3.3332,0.3430
11499,b'7-syntactic_feature__root_word__next_system_utterance__152-154',7,3.3307,0.3434
11903,b'7-syntactic_feature__subj_word__current_user_utterance__ah',7,3.3307,0.3434
8523,b'5-phrase_feature__noun_phrases__current_user_utterance__particular_venue',5,3.3307,0.3434
11475,b'7-syntactic_feature__root_word__next_system_utterance__01223843436',7,3.3307,0.3434
11479,b'7-syntactic_feature__root_word__next_system_utterance__01223880244',7,3.3307,0.3434
11487,b'7-syntactic_feature__root_word__next_system_utterance__01223902150',7,3.3307,0.3434
8537,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number_postcode',5,3.3307,0.3434
11482,b'7-syntactic_feature__root_word__next_system_utterance__01223902104',7,3.3307,0.3434
10682,b'6-entity_feature__entity__next_system_utterance__40-42_NUMBER',6,3.3307,0.3434
11466,b'7-syntactic_feature__root_word__next_system_utterance__01223505020',7,3.3307,0.3434
9102,b'5-phrase_feature__noun_phrases__next_system_utterance__chop_house',5,3.3307,0.3434
9101,b'5-phrase_feature__noun_phrases__next_system_utterance__chop',5,3.3307,0.3434
9585,b'5-phrase_feature__noun_phrases__next_system_utterance__saint_johns',5,3.3307,0.3434
9090,b'5-phrase_feature__noun_phrases__next_system_utterance__cherry_hinton_road',5,3.3307,0.3434
8565,b'5-phrase_feature__noun_phrases__current_user_utterance__price_venue',5,3.3307,0.3434
8490,b'5-phrase_feature__noun_phrases__current_user_utterance__number_postcode',5,3.3307,0.3434
9491,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb2_3ar',5,3.3307,0.3434
10676,b'6-entity_feature__entity__next_system_utterance__36_NUMBER',6,3.3307,0.3434
9319,b'5-phrase_feature__noun_phrases__next_system_utterance__kingston_arms',5,3.3307,0.3434
10586,b'6-entity_feature__entity__next_system_utterance__01223367480_NUMBER',6,3.3307,0.3434
10579,b'6-entity_feature__entity__next_system_utterance__01223356555_NUMBER',6,3.3307,0.3434
11599,b'7-syntactic_feature__root_word__next_system_utterance__quaysid',7,3.3307,0.3434
10599,b'6-entity_feature__entity__next_system_utterance__01223505020_NUMBER',6,3.3307,0.3434
10924,b'6-entity_feature__entity__next_system_utterance__newnham_MISC',6,3.3307,0.3434
9393,b'5-phrase_feature__noun_phrases__next_system_utterance__n',5,3.3307,0.3434
9322,b'5-phrase_feature__noun_phrases__next_system_utterance__kymmoy',5,3.3307,0.3434
9394,b'5-phrase_feature__noun_phrases__next_system_utterance__n_grill',5,3.3307,0.3434
9321,b'5-phrase_feature__noun_phrases__next_system_utterance__kohinoor',5,3.3307,0.3434
9318,b'5-phrase_feature__noun_phrases__next_system_utterance__kingston',5,3.3307,0.3434
9497,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb2_3pq',5,3.3307,0.3434
9313,b'5-phrase_feature__noun_phrases__next_system_utterance__johns_street',5,3.3307,0.3434
9312,b'5-phrase_feature__noun_phrases__next_system_utterance__johns',5,3.3307,0.3434
11526,b'7-syntactic_feature__root_word__next_system_utterance__8',7,3.3307,0.3434
10120,b'5-phrase_feature__noun_phrases__next_user_utterance__information',5,3.3307,0.3434
10543,b'6-entity_feature__entity__next_system_utterance__01223233766_NUMBER',6,3.3307,0.3434
9259,b'5-phrase_feature__noun_phrases__next_system_utterance__hinton_road',5,3.3307,0.3434
10642,b'6-entity_feature__entity__next_system_utterance__15-19_NUMBER',6,3.3307,0.3434
9463,b'5-phrase_feature__noun_phrases__next_system_utterance__postcode_cb1_1ln',5,3.3307,0.3434
9241,b'5-phrase_feature__noun_phrases__next_system_utterance__grill',5,3.3307,0.3434
10733,b'6-entity_feature__entity__next_system_utterance__andrews street_LOCATION',6,3.3307,0.3434
9586,b'5-phrase_feature__noun_phrases__next_system_utterance__saint_johns_street',5,3.3307,0.3434
11861,b'7-syntactic_feature__root_word__next_user_utterance__thi',7,3.3307,0.3434
8879,b'5-phrase_feature__noun_phrases__next_system_utterance__3pq',5,3.3307,0.3434
8922,b'5-phrase_feature__noun_phrases__next_system_utterance__arms',5,3.3307,0.3434
10294,b'5-phrase_feature__noun_phrases__next_user_utterance__phone_number_postcode',5,3.3307,0.3434
9736,b'5-phrase_feature__noun_phrases__next_system_utterance__wok',5,3.3307,0.3434
11378,b'7-syntactic_feature__root_word__current_user_utterance__thi',7,3.3307,0.3434
10983,b'6-entity_feature__entity__next_system_utterance__trinity street_LOCATION',6,3.3307,0.3434
11446,b'7-syntactic_feature__root_word__next_system_utterance__01223356555',7,3.3307,0.3434
10781,b'6-entity_feature__entity__next_system_utterance__cherry hinton road_LOCATION',6,3.3307,0.3434
12032,b'7-syntactic_feature__subj_word__next_system_utterance__kohinoor',7,3.3307,0.3434
10766,b'6-entity_feature__entity__next_system_utterance__cambridge chop house_ORGANIZATION',6,3.3307,0.3434
11453,b'7-syntactic_feature__root_word__next_system_utterance__01223367480',7,3.3307,0.3434
11779,b'7-syntactic_feature__root_word__next_user_utterance__name',7,3.3307,0.3434
9737,b'5-phrase_feature__noun_phrases__next_system_utterance__wok_n',5,3.3307,0.3434
11412,b'7-syntactic_feature__root_word__next_system_utterance__01223233766',7,3.3307,0.3434
8854,b'5-phrase_feature__noun_phrases__next_system_utterance__1ln',5,3.3307,0.3434
8988,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop',5,3.3307,0.3434
9738,b'5-phrase_feature__noun_phrases__next_system_utterance__wok_n_grill',5,3.3307,0.3434
8989,b'5-phrase_feature__noun_phrases__next_system_utterance__cambridge_chop_house',5,3.3307,0.3434
10247,b'5-phrase_feature__noun_phrases__next_user_utterance__number_postcode',5,3.3307,0.3434
9015,b'5-phrase_feature__noun_phrases__next_system_utterance__cb1_1ln',5,3.3307,0.3434
10254,b'5-phrase_feature__noun_phrases__next_user_utterance__ok_thanks',5,3.3307,0.3434
8870,b'5-phrase_feature__noun_phrases__next_system_utterance__3ar',5,3.3307,0.3434
9043,b'5-phrase_feature__noun_phrases__next_system_utterance__cb2_3ar',5,3.3307,0.3434
9049,b'5-phrase_feature__noun_phrases__next_system_utterance__cb2_3pq',5,3.3307,0.3434
1792,b'4.1-ngram.next_system_utterance__90',4.1,3.3296,0.3435
5681,b'4.1-ngram.next_system_utterance__pounds 90',4.1,3.3296,0.3435
4569,b'4.1-ngram.next_system_utterance__like pub food',4.1,3.3273,0.3439
4568,b'4.1-ngram.next_system_utterance__like pub',4.1,3.3273,0.3439
5758,b'4.1-ngram.next_system_utterance__pub food don',4.1,3.3273,0.3439
587,b'4.1-ngram.current_user_utterance__lion lamb',4.1,3.3268,0.3439
586,b'4.1-ngram.current_user_utterance__lion',4.1,3.3268,0.3439
545,b'4.1-ngram.current_user_utterance__lamb',4.1,3.3268,0.3439
5954,b'4.1-ngram.next_system_utterance__restaurant central',4.1,3.3250,0.3442
6706,b'4.1-ngram.next_system_utterance__trumpington area cheap',4.1,3.3240,0.3443
4708,b'4.1-ngram.next_system_utterance__located michaelhouse',4.1,3.3224,0.3445
4709,b'4.1-ngram.next_system_utterance__located michaelhouse trinity',4.1,3.3224,0.3445
45,b'4.1-ngram.current_user_utterance__address post',4.1,3.3208,0.3448
7624,b'4.1-ngram.next_user_utterance__pub television',4.1,3.3205,0.3448
411,b'4.1-ngram.current_user_utterance__high',4.1,3.3172,0.3453
831,b'4.1-ngram.current_user_utterance__ok uh',4.1,3.3169,0.3453
10970,b'6-entity_feature__entity__next_system_utterance__ta bouche_LOCATION',6,3.3137,0.3457
11408,b'7-syntactic_feature__root_word__current_user_utterance__yeah',7,3.3137,0.3457
11971,b'7-syntactic_feature__subj_word__current_user_utterance__what',7,3.3137,0.3457
10553,b'6-entity_feature__entity__next_system_utterance__01223307728_NUMBER',6,3.3137,0.3457
11422,b'7-syntactic_feature__root_word__next_system_utterance__01223307728',7,3.3137,0.3457
4418,b'4.1-ngram.next_system_utterance__king serves',4.1,3.3136,0.3457
4419,b'4.1-ngram.next_system_utterance__king serves fastfood',4.1,3.3136,0.3457
2469,b'4.1-ngram.next_system_utterance__burger king serves',4.1,3.3136,0.3457
9122,b'5-phrase_feature__noun_phrases__next_system_utterance__contemporary_food',5,3.3122,0.3459
2554,b'4.1-ngram.next_system_utterance__caffe',4.1,3.3114,0.3461
7334,b'4.1-ngram.next_user_utterance__japanese restaurant',4.1,3.3105,0.3462
8743,b'5-phrase_feature__noun_phrases__current_user_utterance__texmex_restaurant',5,3.3083,0.3465
6253,b'4.1-ngram.next_system_utterance__serves mexican',4.1,3.3046,0.3470
6254,b'4.1-ngram.next_system_utterance__serves mexican tex',4.1,3.3046,0.3470
7668,b'4.1-ngram.next_user_utterance__restaurant moderate',4.1,3.3008,0.3475
7662,b'4.1-ngram.next_user_utterance__restaurant fenditton',4.1,3.2997,0.3477
1098,b'4.1-ngram.current_user_utterance__television internet',4.1,3.2995,0.3477
1099,b'4.1-ngram.current_user_utterance__television internet connection',4.1,3.2995,0.3477
7771,b'4.1-ngram.next_user_utterance__thanks good bye',4.1,3.2963,0.3482
7770,b'4.1-ngram.next_user_utterance__thanks good',4.1,3.2963,0.3482
3106,b'4.1-ngram.next_system_utterance__college museum',4.1,3.2954,0.3483
8127,b'5-phrase_feature__noun_phrases__current_user_utterance__city',5,3.2949,0.3483
6153,b'4.1-ngram.next_system_utterance__saint mary saint',4.1,3.2949,0.3483
4834,b'4.1-ngram.next_system_utterance__mary saint',4.1,3.2949,0.3483
6084,b'4.1-ngram.next_system_utterance__road price main',4.1,3.2948,0.3484
6083,b'4.1-ngram.next_system_utterance__road price',4.1,3.2948,0.3484
6025,b'4.1-ngram.next_system_utterance__restaurant serves pub',4.1,3.2947,0.3484
11075,b'7-syntactic_feature__obj_word__current_user_utterance__you',7,3.2939,0.3485
1420,b'4.1-ngram.next_system_utterance__01223413337',4.1,3.2935,0.3485
10012,b'5-phrase_feature__noun_phrases__next_user_utterance__english_restaurant',5,3.2933,0.3486
9619,b'5-phrase_feature__noun_phrases__next_system_utterance__serving_japanese_food',5,3.2933,0.3486
11752,b'7-syntactic_feature__root_word__next_user_utterance__kettl',7,3.2933,0.3486
11794,b'7-syntactic_feature__root_word__next_user_utterance__one',7,3.2933,0.3486
10783,b'6-entity_feature__entity__next_system_utterance__cherry hinton water play_MISC',6,3.2933,0.3486
8610,b'5-phrase_feature__noun_phrases__current_user_utterance__restaruant',5,3.2933,0.3486
11077,b'7-syntactic_feature__obj_word__next_system_utterance__asian',7,3.2933,0.3486
9099,b'5-phrase_feature__noun_phrases__next_system_utterance__chinese_venue',5,3.2933,0.3486
11855,b'7-syntactic_feature__root_word__next_user_utterance__texmex',7,3.2933,0.3486
11316,b'7-syntactic_feature__root_word__current_user_utterance__place',7,3.2933,0.3486
10448,b'5-phrase_feature__noun_phrases__next_user_utterance__texmex_restaurant',5,3.2933,0.3486
12099,b'7-syntactic_feature__subj_word__next_user_utterance__food',7,3.2933,0.3486
10142,b'5-phrase_feature__noun_phrases__next_user_utterance__kettles_yard',5,3.2933,0.3486
10141,b'5-phrase_feature__noun_phrases__next_user_utterance__kettles',5,3.2933,0.3486
11837,b'7-syntactic_feature__root_word__next_user_utterance__someth',7,3.2933,0.3486
10915,b'6-entity_feature__entity__next_system_utterance__museum of technology_MISC',6,3.2933,0.3486
9299,b'5-phrase_feature__noun_phrases__next_system_utterance__italian_venue',5,3.2933,0.3486
11285,b'7-syntactic_feature__root_word__current_user_utterance__mediterranean',7,3.2933,0.3486
8650,b'5-phrase_feature__noun_phrases__current_user_utterance__riverside',5,3.2883,0.3493
7621,b'4.1-ngram.next_user_utterance__pub internet connection',4.1,3.2877,0.3494
673,b'4.1-ngram.current_user_utterance__looking restaurant newnham',4.1,3.2875,0.3494
7242,b'4.1-ngram.next_user_utterance__free restaurant',4.1,3.2859,0.3496
3630,b'4.1-ngram.next_system_utterance__example newnham riverside',4.1,3.2832,0.3500
2476,b'4.1-ngram.next_system_utterance__burleigh',4.1,3.2816,0.3502
2477,b'4.1-ngram.next_system_utterance__burleigh street',4.1,3.2816,0.3502
8671,b'5-phrase_feature__noun_phrases__current_user_utterance__sea_food',5,3.2809,0.3503
8670,b'5-phrase_feature__noun_phrases__current_user_utterance__sea',5,3.2809,0.3503
10163,b'5-phrase_feature__noun_phrases__next_user_utterance__lion',5,3.2809,0.3503
10159,b'5-phrase_feature__noun_phrases__next_user_utterance__lamb',5,3.2809,0.3503
3391,b'4.1-ngram.next_system_utterance__english french',4.1,3.2782,0.3507
7657,b'4.1-ngram.next_user_utterance__restaurant dont care',4.1,3.2774,0.3508
7656,b'4.1-ngram.next_user_utterance__restaurant dont',4.1,3.2774,0.3508
1220,b'4.1-ngram.current_user_utterance__unintelligible address',4.1,3.2749,0.3512
10195,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_price',5,3.2733,0.3514
4684,b'4.1-ngram.next_system_utterance__located basement',4.1,3.2723,0.3515
4685,b'4.1-ngram.next_system_utterance__located basement rose',4.1,3.2723,0.3515
376,b'4.1-ngram.current_user_utterance__fusion restaurant',4.1,3.2710,0.3517
1370,b'4.1-ngram.next_system_utterance__01223322666',4.1,3.2703,0.3518
7149,b'4.1-ngram.next_user_utterance__contemporary restaurant',4.1,3.2697,0.3519
11044,b'7-syntactic_feature__obj_word__current_user_utterance__internet',7,3.2683,0.3521
5334,b'4.1-ngram.next_system_utterance__park',4.1,3.2649,0.3526
2473,b'4.1-ngram.next_system_utterance__burger outstanding restaurant',4.1,3.2586,0.3534
4581,b'4.1-ngram.next_system_utterance__like true children',4.1,3.2581,0.3535
6698,b'4.1-ngram.next_system_utterance__true children',4.1,3.2581,0.3535
4162,b'4.1-ngram.next_system_utterance__hinton central',4.1,3.2575,0.3536
2839,b'4.1-ngram.next_system_utterance__cherry hinton central',4.1,3.2575,0.3536
11098,b'7-syntactic_feature__obj_word__next_user_utterance__area',7,3.2572,0.3537
4409,b'4.1-ngram.next_system_utterance__king hedges romsey',4.1,3.2568,0.3537
4098,b'4.1-ngram.next_system_utterance__hedges romsey',4.1,3.2568,0.3537
1090,b'4.1-ngram.current_user_utterance__takeaway',4.1,3.2555,0.3539
1387,b'4.1-ngram.next_system_utterance__01223353554',4.1,3.2519,0.3544
480,b'4.1-ngram.current_user_utterance__indian',4.1,3.2504,0.3546
7736,b'4.1-ngram.next_user_utterance__sure',4.1,3.2496,0.3547
915,b'4.1-ngram.current_user_utterance__pub food',4.1,3.2491,0.3548
491,b'4.1-ngram.current_user_utterance__international restaurant unintelligible',4.1,3.2489,0.3548
9359,b'5-phrase_feature__noun_phrases__next_system_utterance__mai',5,3.2486,0.3549
10895,b'6-entity_feature__entity__next_system_utterance__mai thai_MISC',6,3.2486,0.3549
9360,b'5-phrase_feature__noun_phrases__next_system_utterance__mai_thai',5,3.2486,0.3549
1851,b'4.1-ngram.next_system_utterance__addenbrooke castle hill',4.1,3.2481,0.3549
3435,b'4.1-ngram.next_system_utterance__example addenbrooke castle',4.1,3.2481,0.3549
1850,b'4.1-ngram.next_system_utterance__addenbrooke castle',4.1,3.2481,0.3549
1981,b'4.1-ngram.next_system_utterance__anchor moderate price',4.1,3.2465,0.3552
1980,b'4.1-ngram.next_system_utterance__anchor moderate',4.1,3.2465,0.3552
700,b'4.1-ngram.current_user_utterance__mediterranean restaurant',4.1,3.2464,0.3552
3119,b'4.1-ngram.next_system_utterance__college queens college',4.1,3.2420,0.3558
3118,b'4.1-ngram.next_system_utterance__college queens',4.1,3.2420,0.3558
659,b'4.1-ngram.current_user_utterance__looking pub castle',4.1,3.2365,0.3566
910,b'4.1-ngram.current_user_utterance__pub castle hill',4.1,3.2365,0.3566
909,b'4.1-ngram.current_user_utterance__pub castle',4.1,3.2365,0.3566
6644,b'4.1-ngram.next_system_utterance__town expensive',4.1,3.2325,0.3571
6645,b'4.1-ngram.next_system_utterance__town expensive price',4.1,3.2325,0.3571
395,b'4.1-ngram.current_user_utterance__hedge',4.1,3.2324,0.3572
526,b'4.1-ngram.current_user_utterance__kings hedge',4.1,3.2324,0.3572
4553,b'4.1-ngram.next_system_utterance__like internet connection',4.1,3.2312,0.3573
4552,b'4.1-ngram.next_system_utterance__like internet',4.1,3.2312,0.3573
11629,b'7-syntactic_feature__root_word__next_user_utterance__ah',7,3.2305,0.3574
6029,b'4.1-ngram.next_system_utterance__restaurant serves traditional',4.1,3.2282,0.3578
5826,b'4.1-ngram.next_system_utterance__ranch located 100',4.1,3.2276,0.3579
5825,b'4.1-ngram.next_system_utterance__ranch located',4.1,3.2276,0.3579
1639,b'4.1-ngram.next_system_utterance__25 price',4.1,3.2260,0.3581
1640,b'4.1-ngram.next_system_utterance__25 price cappuccino',4.1,3.2260,0.3581
5643,b'4.1-ngram.next_system_utterance__pounds 25 price',4.1,3.2260,0.3581
1636,b'4.1-ngram.next_system_utterance__25 pounds 25',4.1,3.2260,0.3581
7047,b'4.1-ngram.next_user_utterance__area dont',4.1,3.2255,0.3581
104,b'4.1-ngram.current_user_utterance__area price',4.1,3.2245,0.3583
1216,b'4.1-ngram.current_user_utterance__um whats',4.1,3.2223,0.3586
116,b'4.1-ngram.current_user_utterance__available',4.1,3.2211,0.3588
3498,b'4.1-ngram.next_system_utterance__example central fen',4.1,3.2191,0.3591
7375,b'4.1-ngram.next_user_utterance__like',4.1,3.2179,0.3592
2402,b'4.1-ngram.next_system_utterance__botanic',4.1,3.2179,0.3592
5605,b'4.1-ngram.next_system_utterance__postcode cb5',4.1,3.2175,0.3593
2062,b'4.1-ngram.next_system_utterance__area postcode cb5',4.1,3.2175,0.3593
2737,b'4.1-ngram.next_system_utterance__cb5',4.1,3.2175,0.3593
5023,b'4.1-ngram.next_system_utterance__nero great',4.1,3.2157,0.3596
2559,b'4.1-ngram.next_system_utterance__caffe nero great',4.1,3.2157,0.3596
6459,b'4.1-ngram.next_system_utterance__star unit',4.1,3.2126,0.3600
4803,b'4.1-ngram.next_system_utterance__lucky star unit',4.1,3.2126,0.3600
4928,b'4.1-ngram.next_system_utterance__middleeastern food',4.1,3.2123,0.3600
1801,b'4.1-ngram.next_system_utterance__95 12 pounds',4.1,3.2074,0.3607
1800,b'4.1-ngram.next_system_utterance__95 12',4.1,3.2074,0.3607
5686,b'4.1-ngram.next_system_utterance__pounds 95 12',4.1,3.2074,0.3607
1519,b'4.1-ngram.next_system_utterance__12 pounds 50',4.1,3.2073,0.3607
503,b'4.1-ngram.current_user_utterance__italian restaurants',4.1,3.2056,0.3610
6517,b'4.1-ngram.next_system_utterance__sturton street',4.1,3.2052,0.3611
6516,b'4.1-ngram.next_system_utterance__sturton',4.1,3.2052,0.3611
6572,b'4.1-ngram.next_system_utterance__taverna serves greek',4.1,3.2049,0.3611
3416,b'4.1-ngram.next_system_utterance__eraina taverna serves',4.1,3.2049,0.3611
6571,b'4.1-ngram.next_system_utterance__taverna serves',4.1,3.2049,0.3611
2679,b'4.1-ngram.next_system_utterance__castle hill trumpington',4.1,3.2021,0.3615
4152,b'4.1-ngram.next_system_utterance__hill trumpington area',4.1,3.2021,0.3615
4151,b'4.1-ngram.next_system_utterance__hill trumpington',4.1,3.2021,0.3615
1818,b'4.1-ngram.next_system_utterance__95 pounds 95',4.1,3.1993,0.3619
5225,b'4.1-ngram.next_system_utterance__number little',4.1,3.1993,0.3619
4607,b'4.1-ngram.next_system_utterance__little seoul 01223308681',4.1,3.1993,0.3619
6199,b'4.1-ngram.next_system_utterance__seoul 01223308681',4.1,3.1993,0.3619
5226,b'4.1-ngram.next_system_utterance__number little seoul',4.1,3.1993,0.3619
5479,b'4.1-ngram.next_system_utterance__phone number little',4.1,3.1993,0.3619
4137,b'4.1-ngram.next_system_utterance__hill fen',4.1,3.1968,0.3623
2672,b'4.1-ngram.next_system_utterance__castle hill fen',4.1,3.1968,0.3623
4138,b'4.1-ngram.next_system_utterance__hill fen ditton',4.1,3.1968,0.3623
3281,b'4.1-ngram.next_system_utterance__ditton riverside',4.1,3.1956,0.3624
3699,b'4.1-ngram.next_system_utterance__fen ditton riverside',4.1,3.1956,0.3624
2744,b'4.1-ngram.next_system_utterance__central area don',4.1,3.1946,0.3626
4500,b'4.1-ngram.next_system_utterance__like central area',4.1,3.1946,0.3626
4499,b'4.1-ngram.next_system_utterance__like central',4.1,3.1946,0.3626
2775,b'4.1-ngram.next_system_utterance__centre doesn',4.1,3.1938,0.3627
4911,b'4.1-ngram.next_system_utterance__michaelhouse centre doesn',4.1,3.1938,0.3627
2776,b'4.1-ngram.next_system_utterance__centre doesn charge',4.1,3.1938,0.3627
1465,b'4.1-ngram.next_system_utterance__01223902124',4.1,3.1933,0.3628
7543,b'4.1-ngram.next_user_utterance__ok phone',4.1,3.1897,0.3633
7544,b'4.1-ngram.next_user_utterance__ok phone number',4.1,3.1897,0.3633
2508,b'4.1-ngram.next_system_utterance__cafe food mexican',4.1,3.1884,0.3635
3756,b'4.1-ngram.next_system_utterance__food mexican',4.1,3.1884,0.3635
3757,b'4.1-ngram.next_system_utterance__food mexican tex',4.1,3.1884,0.3635
1061,b'4.1-ngram.current_user_utterance__shop cheap',4.1,3.1833,0.3642
1062,b'4.1-ngram.current_user_utterance__shop cheap price',4.1,3.1833,0.3642
232,b'4.1-ngram.current_user_utterance__coffee shop cheap',4.1,3.1833,0.3642
7841,b'4.1-ngram.next_user_utterance__um whats',4.1,3.1799,0.3647
1860,b'4.1-ngram.next_system_utterance__addenbrooke fen ditton',4.1,3.1767,0.3652
1859,b'4.1-ngram.next_system_utterance__addenbrooke fen',4.1,3.1767,0.3652
3439,b'4.1-ngram.next_system_utterance__example addenbrooke fen',4.1,3.1767,0.3652
7262,b'4.1-ngram.next_user_utterance__great',4.1,3.1733,0.3657
1202,b'4.1-ngram.current_user_utterance__uh whats phone',4.1,3.1715,0.3659
4781,b'4.1-ngram.next_system_utterance__looking venue cheap',4.1,3.1671,0.3666
6787,b'4.1-ngram.next_system_utterance__venue cheap price',4.1,3.1671,0.3666
3809,b'4.1-ngram.next_system_utterance__french spanish',4.1,3.1647,0.3669
6378,b'4.1-ngram.next_system_utterance__snacks international',4.1,3.1621,0.3673
3326,b'4.1-ngram.next_system_utterance__drinks snacks international',4.1,3.1621,0.3673
2535,b'4.1-ngram.next_system_utterance__cafe outstanding',4.1,3.1590,0.3678
924,b'4.1-ngram.current_user_utterance__pub television',4.1,3.1563,0.3682
1317,b'4.1-ngram.current_user_utterance__yes im looking',4.1,3.1558,0.3682
6778,b'4.1-ngram.next_system_utterance__vegetarian food providing',4.1,3.1555,0.3683
2187,b'4.1-ngram.next_system_utterance__backstreet bistro romsey',4.1,3.1526,0.3687
2368,b'4.1-ngram.next_system_utterance__bistro romsey town',4.1,3.1526,0.3687
2367,b'4.1-ngram.next_system_utterance__bistro romsey',4.1,3.1526,0.3687
7044,b'4.1-ngram.next_user_utterance__area code',4.1,3.1508,0.3690
7518,b'4.1-ngram.next_user_utterance__number area code',4.1,3.1508,0.3690
6530,b'4.1-ngram.next_system_utterance__ta bouche',4.1,3.1500,0.3691
6529,b'4.1-ngram.next_system_utterance__ta',4.1,3.1500,0.3691
2409,b'4.1-ngram.next_system_utterance__bouche',4.1,3.1500,0.3691
3390,b'4.1-ngram.next_system_utterance__english food providing',4.1,3.1489,0.3692
2766,b'4.1-ngram.next_system_utterance__central town serves',4.1,3.1489,0.3692
7048,b'4.1-ngram.next_user_utterance__area price',4.1,3.1481,0.3694
1736,b'4.1-ngram.next_system_utterance__60 trumpington road',4.1,3.1452,0.3698
1735,b'4.1-ngram.next_system_utterance__60 trumpington',4.1,3.1452,0.3698
6709,b'4.1-ngram.next_system_utterance__trumpington road',4.1,3.1452,0.3698
508,b'4.1-ngram.current_user_utterance__johns',4.1,3.1447,0.3698
509,b'4.1-ngram.current_user_utterance__johns college',4.1,3.1447,0.3698
1242,b'4.1-ngram.current_user_utterance__want american',4.1,3.1444,0.3699
1243,b'4.1-ngram.current_user_utterance__want american restaurant',4.1,3.1444,0.3699
2284,b'4.1-ngram.next_system_utterance__barnwell king',4.1,3.1430,0.3701
2285,b'4.1-ngram.next_system_utterance__barnwell king hedges',4.1,3.1430,0.3701
908,b'4.1-ngram.current_user_utterance__pub allows children',4.1,3.1407,0.3704
3840,b'4.1-ngram.next_system_utterance__fusion vegetarian',4.1,3.1387,0.3707
5184,b'4.1-ngram.next_system_utterance__number cafe 01223369157',4.1,3.1384,0.3708
2488,b'4.1-ngram.next_system_utterance__cafe 01223369157',4.1,3.1384,0.3708
5459,b'4.1-ngram.next_system_utterance__phone number cafe',4.1,3.1384,0.3708
5183,b'4.1-ngram.next_system_utterance__number cafe',4.1,3.1384,0.3708
1407,b'4.1-ngram.next_system_utterance__01223369157',4.1,3.1384,0.3708
2316,b'4.1-ngram.next_system_utterance__beef',4.1,3.1373,0.3709
2300,b'4.1-ngram.next_system_utterance__baron beef',4.1,3.1373,0.3709
2299,b'4.1-ngram.next_system_utterance__baron',4.1,3.1373,0.3709
3402,b'4.1-ngram.next_system_utterance__entrance fee',4.1,3.1292,0.3721
3684,b'4.1-ngram.next_system_utterance__fee',4.1,3.1292,0.3721
7831,b'4.1-ngram.next_user_utterance__uh whats phone',4.1,3.1282,0.3723
2904,b'4.1-ngram.next_system_utterance__chinese',4.1,3.1271,0.3724
1059,b'4.1-ngram.current_user_utterance__shall',4.1,3.1245,0.3728
837,b'4.1-ngram.current_user_utterance__okay address',4.1,3.1242,0.3729
4763,b'4.1-ngram.next_system_utterance__looking greek venue',4.1,3.1220,0.3732
3148,b'4.1-ngram.next_system_utterance__confirm looking greek',4.1,3.1220,0.3732
4041,b'4.1-ngram.next_system_utterance__greek venue',4.1,3.1220,0.3732
4762,b'4.1-ngram.next_system_utterance__looking greek',4.1,3.1220,0.3732
2631,b'4.1-ngram.next_system_utterance__carringtons great cafe',4.1,3.1204,0.3734
6592,b'4.1-ngram.next_system_utterance__television don',4.1,3.1184,0.3737
