id	name	prefix	chi2	pval
21085	4.1-ngram.next_user_utterance__remove trash	4.1	0.4882	0.9215
21086	4.1-ngram.next_system_utterance__book travel n3	4.1	0.4881	0.9215
21087	4.1-ngram.next_system_utterance__travel n3	4.1	0.4881	0.9215
21088	4.1-ngram.next_system_utterance__n2 book	4.1	0.4881	0.9215
21089	4.1-ngram.next_system_utterance__n7 nutritional	4.1	0.4881	0.9215
21090	4.1-ngram.next_system_utterance__n2 book travel	4.1	0.4881	0.9215
21091	4.1-ngram.next_system_utterance__pittcon n2 book	4.1	0.4881	0.9215
21092	4.1-ngram.next_system_utterance__list n1 ranch	4.1	0.4879	0.9215
21093	4.1-ngram.next_system_utterance__n1 ranch	4.1	0.4879	0.9215
21094	4.1-ngram.next_user_utterance__item 24	4.1	0.4878	0.9216
21095	4.1-ngram.next_user_utterance__pet	4.1	0.4878	0.9216
21096	4.1-ngram.current_user_utterance__items deodorant	4.1	0.4874	0.9217
21097	4.1-ngram.next_system_utterance__n5 sausage	4.1	0.4871	0.9217
21098	4.1-ngram.next_system_utterance__n5 sausage n6	4.1	0.4871	0.9217
21099	4.1-ngram.next_system_utterance__sunday	4.1	0.4871	0.9217
21100	4.1-ngram.next_user_utterance__green onions	4.1	0.4870	0.9217
21101	4.1-ngram.next_user_utterance__recurring reminder	4.1	0.4869	0.9218
21102	4.1-ngram.next_user_utterance__help recurring reminder	4.1	0.4869	0.9218
21103	4.1-ngram.next_user_utterance__simon	4.1	0.4867	0.9218
21104	4.1-ngram.next_system_utterance__chicken thighs	4.1	0.4867	0.9218
21105	4.1-ngram.next_user_utterance__pen	4.1	0.4867	0.9218
21106	4.1-ngram.next_system_utterance__cold medicine	4.1	0.4865	0.9218
21107	4.1-ngram.next_system_utterance__floor n3	4.1	0.4865	0.9218
21108	4.1-ngram.next_system_utterance__fix floor n3	4.1	0.4865	0.9218
21109	4.1-ngram.next_system_utterance__organic	4.1	0.4865	0.9218
21110	4.1-ngram.current_user_utterance__remove item 11	4.1	0.4865	0.9219
21111	4.1-ngram.current_user_utterance__insect	4.1	0.4861	0.9219
21112	4.1-ngram.next_user_utterance__bha contact	4.1	0.4855	0.9221
21113	4.1-ngram.next_user_utterance__remind ted	4.1	0.4852	0.9221
21114	4.1-ngram.next_system_utterance__mar 11	4.1	0.4852	0.9221
21115	4.1-ngram.next_system_utterance__oil n6	4.1	0.4851	0.9222
21116	4.1-ngram.next_system_utterance__robb	4.1	0.4850	0.9222
21117	4.1-ngram.next_system_utterance__ketchup	4.1	0.4850	0.9222
21118	4.1-ngram.current_user_utterance__low	4.1	0.4848	0.9222
21119	4.1-ngram.next_system_utterance__alright jesse ve	4.1	0.4847	0.9222
21120	4.1-ngram.next_system_utterance__jesse ve	4.1	0.4847	0.9222
21121	4.1-ngram.next_system_utterance__jesse ve removed	4.1	0.4847	0.9222
21122	4.1-ngram.next_system_utterance__alright jesse	4.1	0.4847	0.9222
21123	4.1-ngram.next_system_utterance__removed coffee	4.1	0.4843	0.9223
21124	4.1-ngram.next_system_utterance__ve removed coffee	4.1	0.4843	0.9223
21125	4.1-ngram.next_system_utterance__rosario	4.1	0.4843	0.9223
21126	4.1-ngram.current_user_utterance__tissues	4.1	0.4842	0.9224
21127	4.1-ngram.next_system_utterance__mombot	4.1	0.4842	0.9224
21128	4.1-ngram.current_user_utterance__remind return	4.1	0.4841	0.9224
21129	4.1-ngram.current_user_utterance__add list eggs	4.1	0.4840	0.9224
21130	4.1-ngram.current_user_utterance__list eggs	4.1	0.4840	0.9224
21131	4.1-ngram.next_system_utterance__n3 water n4	4.1	0.4840	0.9224
21132	4.1-ngram.next_system_utterance__cream n4	4.1	0.4836	0.9225
21133	4.1-ngram.current_user_utterance__feta	4.1	0.4832	0.9226
21134	4.1-ngram.current_user_utterance__feta cheese	4.1	0.4832	0.9226
21135	4.1-ngram.current_user_utterance__filter	4.1	0.4832	0.9226
21136	4.1-ngram.next_user_utterance__remind raji	4.1	0.4831	0.9226
21137	4.1-ngram.next_user_utterance__remind raji pm	4.1	0.4831	0.9226
21138	4.1-ngram.next_user_utterance__raji	4.1	0.4831	0.9226
21139	4.1-ngram.next_user_utterance__raji pm	4.1	0.4831	0.9226
21140	4.1-ngram.next_user_utterance__10am tomorrow	4.1	0.4831	0.9226
21141	4.1-ngram.next_system_utterance__buns n5	4.1	0.4831	0.9226
21142	4.1-ngram.next_user_utterance__carleigh	4.1	0.4830	0.9226
21143	4.1-ngram.next_user_utterance__remind carleigh	4.1	0.4830	0.9226
21144	4.1-ngram.current_user_utterance__need	4.1	0.4829	0.9226
21145	4.1-ngram.next_system_utterance__frozen peas	4.1	0.4826	0.9227
21146	4.1-ngram.next_system_utterance__kiwi	4.1	0.4825	0.9227
21147	4.1-ngram.next_system_utterance__text car	4.1	0.4824	0.9227
21148	4.1-ngram.next_system_utterance__items jacob	4.1	0.4824	0.9227
21149	4.1-ngram.next_system_utterance__added items jacob	4.1	0.4824	0.9227
21150	4.1-ngram.next_system_utterance__items jacob nhere	4.1	0.4824	0.9227
21151	4.1-ngram.next_system_utterance__jacob nhere	4.1	0.4824	0.9227
21152	4.1-ngram.next_system_utterance__list n1 learn	4.1	0.4824	0.9227
21153	4.1-ngram.next_system_utterance__n1 learn text	4.1	0.4824	0.9227
21154	4.1-ngram.next_system_utterance__jacob	4.1	0.4824	0.9227
21155	4.1-ngram.next_system_utterance__n1 learn	4.1	0.4824	0.9227
21156	4.1-ngram.next_system_utterance__jacob nhere list	4.1	0.4824	0.9227
21157	4.1-ngram.next_system_utterance__learn	4.1	0.4824	0.9227
21158	4.1-ngram.next_system_utterance__learn text	4.1	0.4824	0.9227
21159	4.1-ngram.next_system_utterance__learn text car	4.1	0.4824	0.9227
21160	4.1-ngram.next_user_utterance__body wash	4.1	0.4821	0.9228
21161	4.1-ngram.next_system_utterance__cauliflower	4.1	0.4816	0.9229
21162	4.1-ngram.next_user_utterance__remind pick	4.1	0.4816	0.9229
21163	4.1-ngram.next_system_utterance__diaz	4.1	0.4814	0.9230
21164	4.1-ngram.next_system_utterance__izzy	4.1	0.4810	0.9230
21165	4.1-ngram.current_user_utterance__today 12	4.1	0.4810	0.9230
21166	4.1-ngram.current_user_utterance__remind haircut	4.1	0.4809	0.9231
21167	4.1-ngram.current_user_utterance__haircut	4.1	0.4809	0.9231
21168	4.1-ngram.current_user_utterance__supply	4.1	0.4806	0.9231
21169	4.1-ngram.current_user_utterance__add item sugar	4.1	0.4806	0.9231
21170	4.1-ngram.current_user_utterance__item sugar	4.1	0.4806	0.9231
21171	4.1-ngram.current_user_utterance__library books	4.1	0.4805	0.9231
21172	4.1-ngram.next_system_utterance__bryan	4.1	0.4804	0.9232
21173	4.1-ngram.next_system_utterance__21 pm nto	4.1	0.4804	0.9232
21174	4.1-ngram.next_system_utterance__blades n3 shampoo	4.1	0.4804	0.9232
21175	4.1-ngram.next_system_utterance__eggs n2 razor	4.1	0.4804	0.9232
21176	4.1-ngram.next_system_utterance__chicken n5	4.1	0.4799	0.9233
21177	4.1-ngram.next_system_utterance__bacon n5 sushi	4.1	0.4799	0.9233
21178	4.1-ngram.next_system_utterance__n5 sushi	4.1	0.4799	0.9233
21179	4.1-ngram.next_system_utterance__jun 45	4.1	0.4799	0.9233
21180	4.1-ngram.current_user_utterance__fuck	4.1	0.4798	0.9233
21181	4.1-ngram.next_user_utterance__items eggs	4.1	0.4796	0.9234
21182	4.1-ngram.next_system_utterance__shelf	4.1	0.4795	0.9234
21183	4.1-ngram.next_system_utterance__shelf liners	4.1	0.4795	0.9234
21184	4.1-ngram.current_user_utterance__know	4.1	0.4793	0.9234
21185	4.1-ngram.current_user_utterance__jun	4.1	0.4793	0.9234
21186	4.1-ngram.current_user_utterance__ultrasound monday	4.1	0.4793	0.9234
21187	4.1-ngram.current_user_utterance__remind let	4.1	0.4793	0.9234
21188	4.1-ngram.current_user_utterance__jun know ultrasound	4.1	0.4793	0.9234
21189	4.1-ngram.current_user_utterance__know ultrasound monday	4.1	0.4793	0.9234
21190	4.1-ngram.current_user_utterance__remind let fr	4.1	0.4793	0.9234
21191	4.1-ngram.current_user_utterance__fr	4.1	0.4793	0.9234
21192	4.1-ngram.current_user_utterance__let fr	4.1	0.4793	0.9234
21193	4.1-ngram.current_user_utterance__let fr jun	4.1	0.4793	0.9234
21194	4.1-ngram.current_user_utterance__fr jun	4.1	0.4793	0.9234
21195	4.1-ngram.current_user_utterance__fr jun know	4.1	0.4793	0.9234
21196	4.1-ngram.current_user_utterance__jun know	4.1	0.4793	0.9234
21197	4.1-ngram.current_user_utterance__know ultrasound	4.1	0.4793	0.9234
21198	4.1-ngram.next_system_utterance__n8 chicken	4.1	0.4792	0.9234
21199	4.1-ngram.next_system_utterance__dr mon 29	4.1	0.4792	0.9234
21200	4.1-ngram.next_system_utterance__mon 29	4.1	0.4792	0.9234
21201	4.1-ngram.current_user_utterance__powder	4.1	0.4789	0.9235
21202	4.1-ngram.next_user_utterance__clock	4.1	0.4786	0.9236
21203	4.1-ngram.next_user_utterance__baking	4.1	0.4784	0.9236
21204	4.1-ngram.next_system_utterance__sun 21 nif	4.1	0.4783	0.9236
21205	4.1-ngram.next_user_utterance__sesame oil	4.1	0.4781	0.9237
21206	4.1-ngram.next_user_utterance__sesame	4.1	0.4781	0.9237
21207	4.1-ngram.current_user_utterance__mango	4.1	0.4780	0.9237
21208	4.1-ngram.next_system_utterance__anniversary anniversary	4.1	0.4779	0.9237
21209	4.1-ngram.next_system_utterance__mark	4.1	0.4776	0.9238
21210	4.1-ngram.next_user_utterance__raw	4.1	0.4775	0.9238
21211	4.1-ngram.current_user_utterance__tomorrow 10am	4.1	0.4775	0.9238
21212	4.1-ngram.current_user_utterance__cherry	4.1	0.4775	0.9238
21213	4.1-ngram.next_system_utterance__smores stuff	4.1	0.4774	0.9238
21214	4.1-ngram.next_system_utterance__smores	4.1	0.4774	0.9238
21215	4.1-ngram.next_system_utterance__vacuum	4.1	0.4773	0.9239
21216	4.1-ngram.next_system_utterance__sun mar	4.1	0.4772	0.9239
21217	4.1-ngram.next_system_utterance__n2 sugar n3	4.1	0.4770	0.9239
21218	4.1-ngram.next_user_utterance__big	4.1	0.4769	0.9239
21219	4.1-ngram.current_user_utterance__june	4.1	0.4768	0.9239
21220	4.1-ngram.next_system_utterance__company	4.1	0.4768	0.9240
21221	4.1-ngram.next_system_utterance__muthu	4.1	0.4767	0.9240
21222	4.1-ngram.next_system_utterance__n26	4.1	0.4766	0.9240
21223	4.1-ngram.next_user_utterance__shredded	4.1	0.4766	0.9240
21224	4.1-ngram.next_system_utterance__christine nhere list	4.1	0.4766	0.9240
21225	4.1-ngram.next_system_utterance__christine nhere	4.1	0.4766	0.9240
21226	4.1-ngram.next_system_utterance__added items christine	4.1	0.4766	0.9240
21227	4.1-ngram.next_system_utterance__items christine nhere	4.1	0.4766	0.9240
21228	4.1-ngram.next_system_utterance__items christine	4.1	0.4766	0.9240
21229	4.1-ngram.current_user_utterance__lunch cheese	4.1	0.4765	0.9240
21230	4.1-ngram.current_user_utterance__remove lunch cheese	4.1	0.4765	0.9240
21231	4.1-ngram.current_user_utterance__remove lunch	4.1	0.4765	0.9240
21232	4.1-ngram.next_user_utterance__remind kathleen	4.1	0.4764	0.9240
21233	4.1-ngram.next_system_utterance__n10 bx n11	4.1	0.4763	0.9241
21234	4.1-ngram.next_system_utterance__bx n11	4.1	0.4763	0.9241
21235	4.1-ngram.current_user_utterance__blue	4.1	0.4763	0.9241
21236	4.1-ngram.next_user_utterance__place	4.1	0.4762	0.9241
21237	4.1-ngram.next_user_utterance__feta	4.1	0.4760	0.9241
21238	4.1-ngram.next_user_utterance__feta cheese	4.1	0.4760	0.9241
21239	4.1-ngram.current_user_utterance__family	4.1	0.4759	0.9241
21240	4.1-ngram.next_system_utterance__n2 floss	4.1	0.4759	0.9242
21241	4.1-ngram.next_system_utterance__eggplant	4.1	0.4759	0.9242
21242	4.1-ngram.next_system_utterance__frozen mango	4.1	0.4759	0.9242
21243	4.1-ngram.next_system_utterance__list n1 hamburger	4.1	0.4759	0.9242
21244	4.1-ngram.next_system_utterance__grapes n3 marie	4.1	0.4759	0.9242
21245	4.1-ngram.next_system_utterance__n1 hamburger bread	4.1	0.4759	0.9242
21246	4.1-ngram.next_system_utterance__n1 hamburger	4.1	0.4759	0.9242
21247	4.1-ngram.next_system_utterance__bread n2 grapes	4.1	0.4759	0.9242
21248	4.1-ngram.next_system_utterance__hamburger bread n2	4.1	0.4759	0.9242
21249	4.1-ngram.next_system_utterance__bread n2 honey	4.1	0.4757	0.9242
21250	4.1-ngram.next_system_utterance__popcorn	4.1	0.4755	0.9242
21251	4.1-ngram.current_user_utterance__love 32	4.1	0.4755	0.9242
21252	4.1-ngram.next_user_utterance__item 12	4.1	0.4755	0.9242
21253	4.1-ngram.next_user_utterance__remove item 12	4.1	0.4755	0.9242
21254	4.1-ngram.next_system_utterance__bathroom drawer	4.1	0.4754	0.9243
21255	4.1-ngram.next_user_utterance__add hamburger	4.1	0.4749	0.9244
21256	4.1-ngram.current_user_utterance__body soap	4.1	0.4748	0.9244
21257	4.1-ngram.next_user_utterance__roll	4.1	0.4744	0.9245
21258	4.1-ngram.next_system_utterance__nto chat directly	4.1	0.4741	0.9245
21259	4.1-ngram.next_system_utterance__directly	4.1	0.4741	0.9245
21260	4.1-ngram.next_system_utterance__chat	4.1	0.4741	0.9245
21261	4.1-ngram.next_system_utterance__nto chat	4.1	0.4741	0.9245
21262	4.1-ngram.next_system_utterance__chat directly	4.1	0.4741	0.9245
21263	4.1-ngram.current_user_utterance__refill	4.1	0.4741	0.9245
21264	4.1-ngram.next_system_utterance__pick kisses	4.1	0.4737	0.9246
21265	4.1-ngram.next_system_utterance__ll remind davis	4.1	0.4737	0.9246
21266	4.1-ngram.next_system_utterance__remind davis	4.1	0.4737	0.9246
21267	4.1-ngram.next_system_utterance__kisses	4.1	0.4737	0.9246
21268	4.1-ngram.next_system_utterance__davis	4.1	0.4737	0.9246
21269	4.1-ngram.next_system_utterance__dorothy	4.1	0.4737	0.9246
21270	4.1-ngram.next_system_utterance__11 nif	4.1	0.4737	0.9246
21271	4.1-ngram.next_system_utterance__11 nif need	4.1	0.4737	0.9246
21272	4.1-ngram.next_user_utterance__add water	4.1	0.4734	0.9247
21273	4.1-ngram.next_system_utterance__n5 ground	4.1	0.4734	0.9247
21274	4.1-ngram.current_user_utterance__freezer	4.1	0.4733	0.9247
21275	4.1-ngram.next_system_utterance__baby carrots	4.1	0.4733	0.9247
21276	4.1-ngram.current_user_utterance__flour tortillas	4.1	0.4730	0.9248
21277	4.1-ngram.current_user_utterance__long beach	4.1	0.4727	0.9248
21278	4.1-ngram.current_user_utterance__remind long	4.1	0.4727	0.9248
21279	4.1-ngram.current_user_utterance__remind long beach	4.1	0.4727	0.9248
21280	4.1-ngram.current_user_utterance__beach flight	4.1	0.4727	0.9248
21281	4.1-ngram.current_user_utterance__beach	4.1	0.4727	0.9248
21282	4.1-ngram.current_user_utterance__long beach flight	4.1	0.4727	0.9248
21283	4.1-ngram.current_user_utterance__spaghetti	4.1	0.4726	0.9249
21284	4.1-ngram.next_system_utterance__relish	4.1	0.4726	0.9249
21285	4.1-ngram.next_system_utterance__granola bar	4.1	0.4725	0.9249
21286	4.1-ngram.current_user_utterance__packing	4.1	0.4721	0.9250
21287	4.1-ngram.next_user_utterance__10 15	4.1	0.4721	0.9250
21288	4.1-ngram.next_system_utterance__remind trash cans	4.1	0.4721	0.9250
21289	4.1-ngram.next_user_utterance__visa	4.1	0.4720	0.9250
21290	4.1-ngram.next_system_utterance__apples n10	4.1	0.4719	0.9250
21291	4.1-ngram.next_system_utterance__n9 apples n10	4.1	0.4719	0.9250
21292	4.1-ngram.next_system_utterance__n10 microwave popcorn	4.1	0.4716	0.9251
21293	4.1-ngram.next_system_utterance__peas n14 frozen	4.1	0.4716	0.9251
21294	4.1-ngram.next_system_utterance__n11 piero n12	4.1	0.4716	0.9251
21295	4.1-ngram.next_system_utterance__brats n13 frozen	4.1	0.4716	0.9251
21296	4.1-ngram.next_system_utterance__brats n13	4.1	0.4716	0.9251
21297	4.1-ngram.next_system_utterance__chicken n8 pizza	4.1	0.4716	0.9251
21298	4.1-ngram.next_system_utterance__tortillas n10	4.1	0.4716	0.9251
21299	4.1-ngram.next_system_utterance__peas n14	4.1	0.4716	0.9251
21300	4.1-ngram.next_system_utterance__tortillas n10 microwave	4.1	0.4716	0.9251
21301	4.1-ngram.next_system_utterance__n12 brats n13	4.1	0.4716	0.9251
21302	4.1-ngram.next_system_utterance__frozen peas n14	4.1	0.4716	0.9251
21303	4.1-ngram.next_system_utterance__n10 microwave	4.1	0.4716	0.9251
21304	4.1-ngram.next_system_utterance__n12 brats	4.1	0.4716	0.9251
21305	4.1-ngram.next_system_utterance__n11 piero	4.1	0.4716	0.9251
21306	4.1-ngram.next_system_utterance__n14 frozen corn	4.1	0.4716	0.9251
21307	4.1-ngram.next_system_utterance__n13 frozen peas	4.1	0.4716	0.9251
21308	4.1-ngram.next_system_utterance__sausage n7 chicken	4.1	0.4716	0.9251
21309	4.1-ngram.next_system_utterance__flour tortillas n10	4.1	0.4716	0.9251
21310	4.1-ngram.next_system_utterance__microwave popcorn n11	4.1	0.4716	0.9251
21311	4.1-ngram.next_system_utterance__pizza n9 flour	4.1	0.4716	0.9251
21312	4.1-ngram.next_system_utterance__beef n6 sausage	4.1	0.4716	0.9251
21313	4.1-ngram.next_system_utterance__piero n12	4.1	0.4716	0.9251
21314	4.1-ngram.next_system_utterance__n9 flour tortillas	4.1	0.4716	0.9251
21315	4.1-ngram.next_system_utterance__popcorn n11 piero	4.1	0.4716	0.9251
21316	4.1-ngram.next_system_utterance__piero n12 brats	4.1	0.4716	0.9251
21317	4.1-ngram.next_system_utterance__n8 pizza n9	4.1	0.4716	0.9251
21318	4.1-ngram.next_system_utterance__n8 pizza	4.1	0.4716	0.9251
21319	4.1-ngram.next_system_utterance__popcorn n11	4.1	0.4716	0.9251
21320	4.1-ngram.next_user_utterance__anne	4.1	0.4716	0.9251
21321	4.1-ngram.next_user_utterance__lunch mrs	4.1	0.4716	0.9251
21322	4.1-ngram.next_user_utterance__anne thursday 11am	4.1	0.4716	0.9251
21323	4.1-ngram.next_user_utterance__lunch mrs anne	4.1	0.4716	0.9251
21324	4.1-ngram.next_user_utterance__reminder lunch mrs	4.1	0.4716	0.9251
21325	4.1-ngram.next_user_utterance__mrs anne thursday	4.1	0.4716	0.9251
21326	4.1-ngram.next_user_utterance__thursday 11am	4.1	0.4716	0.9251
21327	4.1-ngram.next_user_utterance__mrs anne	4.1	0.4716	0.9251
21328	4.1-ngram.next_user_utterance__reminder lunch	4.1	0.4716	0.9251
21329	4.1-ngram.next_user_utterance__anne thursday	4.1	0.4716	0.9251
21330	4.1-ngram.current_user_utterance__kathleen	4.1	0.4715	0.9251
21331	4.1-ngram.next_system_utterance__ken	4.1	0.4712	0.9252
21332	4.1-ngram.next_system_utterance__chip	4.1	0.4710	0.9252
21333	4.1-ngram.next_system_utterance__n9 bananas	4.1	0.4709	0.9252
21334	4.1-ngram.next_system_utterance__check reminders	4.1	0.4709	0.9252
21335	4.1-ngram.current_user_utterance__add sandwich	4.1	0.4708	0.9253
21336	4.1-ngram.next_user_utterance__december	4.1	0.4706	0.9253
21337	4.1-ngram.next_user_utterance__till december	4.1	0.4706	0.9253
21338	4.1-ngram.next_system_utterance__n2 chips	4.1	0.4701	0.9254
21339	4.1-ngram.next_system_utterance__n2 chips n3	4.1	0.4701	0.9254
21340	4.1-ngram.next_system_utterance__chips n3	4.1	0.4701	0.9254
21341	4.1-ngram.next_system_utterance__cleaner n16	4.1	0.4699	0.9255
21342	4.1-ngram.next_system_utterance__water n2 milk	4.1	0.4698	0.9255
21343	4.1-ngram.next_user_utterance__add list eggs	4.1	0.4695	0.9255
21344	4.1-ngram.next_user_utterance__list eggs	4.1	0.4695	0.9255
21345	4.1-ngram.next_system_utterance__meeting mon 22	4.1	0.4695	0.9255
21346	4.1-ngram.current_user_utterance__dry cleaning	4.1	0.4692	0.9256
21347	4.1-ngram.next_system_utterance__ve removed frozen	4.1	0.4690	0.9257
21348	4.1-ngram.next_system_utterance__removed frozen	4.1	0.4690	0.9257
21349	4.1-ngram.next_system_utterance__office	4.1	0.4688	0.9257
21350	4.1-ngram.next_system_utterance__bacon	4.1	0.4688	0.9257
21351	4.1-ngram.next_system_utterance__n3 chocolate	4.1	0.4687	0.9257
21352	4.1-ngram.current_user_utterance__remind daddy	4.1	0.4687	0.9257
21353	4.1-ngram.next_system_utterance__n1 cereal n2	4.1	0.4683	0.9258
21354	4.1-ngram.next_system_utterance__n1 cereal	4.1	0.4683	0.9258
21355	4.1-ngram.next_system_utterance__list n1 cereal	4.1	0.4683	0.9258
21356	4.1-ngram.current_user_utterance__frontline heartguard	4.1	0.4682	0.9258
21357	4.1-ngram.current_user_utterance__frontline	4.1	0.4682	0.9258
21358	4.1-ngram.current_user_utterance__heartguard	4.1	0.4682	0.9258
21359	4.1-ngram.current_user_utterance__delete item 11	4.1	0.4680	0.9259
21360	4.1-ngram.next_system_utterance__field museum	4.1	0.4680	0.9259
21361	4.1-ngram.next_system_utterance__museum	4.1	0.4680	0.9259
21362	4.1-ngram.next_system_utterance__list n1 cream	4.1	0.4680	0.9259
21363	4.1-ngram.next_system_utterance__n1 cream	4.1	0.4680	0.9259
21364	4.1-ngram.next_system_utterance__n3 raisins	4.1	0.4678	0.9259
21365	4.1-ngram.current_user_utterance__keeyong	4.1	0.4677	0.9259
21366	4.1-ngram.next_system_utterance__remind work	4.1	0.4676	0.9260
21367	4.1-ngram.next_system_utterance__ll remind work	4.1	0.4676	0.9260
21368	5-phrase_feature__noun_phrases__next_system_utterance__\_n'turn	5	0.4672	0.9260
21369	4.1-ngram.next_system_utterance__n4 bagels n5	4.1	0.4672	0.9260
21370	4.1-ngram.next_system_utterance__bagels n5	4.1	0.4672	0.9260
21371	4.1-ngram.current_user_utterance__add items jeff	4.1	0.4670	0.9261
21372	4.1-ngram.current_user_utterance__items jeff	4.1	0.4670	0.9261
21373	4.1-ngram.next_system_utterance__bananas n13	4.1	0.4667	0.9261
21374	4.1-ngram.next_system_utterance__n12 bananas n13	4.1	0.4667	0.9261
21375	4.1-ngram.current_user_utterance__9am tomorrow	4.1	0.4663	0.9262
21376	4.1-ngram.current_user_utterance__add item kale	4.1	0.4663	0.9262
21377	4.1-ngram.current_user_utterance__item kale	4.1	0.4663	0.9262
21378	4.1-ngram.next_user_utterance__item peppermint	4.1	0.4662	0.9262
21379	4.1-ngram.next_system_utterance__dog food n2	4.1	0.4662	0.9262
21380	4.1-ngram.next_system_utterance__english muffins	4.1	0.4661	0.9263
21381	4.1-ngram.current_user_utterance__broth	4.1	0.4661	0.9263
21382	4.1-ngram.next_system_utterance__croutons	4.1	0.4659	0.9263
21383	4.1-ngram.next_system_utterance__brandy	4.1	0.4658	0.9263
21384	4.1-ngram.next_system_utterance__amit	4.1	0.4658	0.9263
21385	4.1-ngram.next_system_utterance__harpic	4.1	0.4658	0.9263
21386	4.1-ngram.next_system_utterance__2020 jan	4.1	0.4658	0.9263
21387	4.1-ngram.next_system_utterance__2020	4.1	0.4658	0.9263
21388	4.1-ngram.next_system_utterance__2020 jan title	4.1	0.4658	0.9263
21389	4.1-ngram.next_system_utterance__till 2020	4.1	0.4658	0.9263
21390	4.1-ngram.next_system_utterance__till 2020 jan	4.1	0.4658	0.9263
21391	4.1-ngram.next_system_utterance__title soccer	4.1	0.4658	0.9263
21392	4.1-ngram.next_system_utterance__title soccer practice	4.1	0.4658	0.9263
21393	4.1-ngram.next_system_utterance__jan title soccer	4.1	0.4658	0.9263
21394	4.1-ngram.next_system_utterance__jan title	4.1	0.4658	0.9263
21395	4.1-ngram.next_system_utterance__try till 2020	4.1	0.4658	0.9263
21396	4.1-ngram.next_user_utterance__blue	4.1	0.4656	0.9264
21397	4.1-ngram.current_user_utterance__add french	4.1	0.4656	0.9264
21398	4.1-ngram.current_user_utterance__french	4.1	0.4656	0.9264
21399	4.1-ngram.next_system_utterance__try typing snooze	4.1	0.4656	0.9264
21400	4.1-ngram.next_system_utterance__typing snooze	4.1	0.4656	0.9264
21401	4.1-ngram.next_user_utterance__fuck	4.1	0.4651	0.9265
21402	4.1-ngram.current_user_utterance__item list	4.1	0.4651	0.9265
21403	6-entity_feature__entity__next_user_utterance__Sunday_DATE	6	0.4649	0.9265
21404	5-phrase_feature__noun_phrases__current_user_utterance__9am	5	0.4649	0.9265
21405	5-phrase_feature__noun_phrases__next_system_utterance__kathleen	5	0.4649	0.9265
21406	5-phrase_feature__noun_phrases__next_user_utterance__broccoli	5	0.4649	0.9265
21407	5-phrase_feature__noun_phrases__current_user_utterance__check	5	0.4649	0.9265
21408	6-entity_feature__entity__next_system_utterance__Kathleen_PERSON	6	0.4649	0.9265
21409	7-syntactic_feature__root_word__current_user_utterance__Tomorrow	7	0.4649	0.9265
21410	4.1-ngram.next_system_utterance__lois jess sophia	4.1	0.4646	0.9266
21411	4.1-ngram.next_system_utterance__lois jess	4.1	0.4646	0.9266
21412	4.1-ngram.next_system_utterance__ask lois	4.1	0.4646	0.9266
21413	4.1-ngram.next_system_utterance__ask lois jess	4.1	0.4646	0.9266
21414	4.1-ngram.next_system_utterance__05 pm nif	4.1	0.4646	0.9266
21415	4.1-ngram.next_system_utterance__16 30	4.1	0.4641	0.9267
21416	4.1-ngram.current_user_utterance__schedules	4.1	0.4641	0.9267
21417	4.1-ngram.next_system_utterance__sheet	4.1	0.4640	0.9267
21418	4.1-ngram.next_user_utterance__cherry	4.1	0.4638	0.9268
21419	4.1-ngram.current_user_utterance__working	4.1	0.4636	0.9268
21420	4.1-ngram.current_user_utterance__delete eggs	4.1	0.4635	0.9268
21421	4.1-ngram.next_system_utterance__jun nif need	4.1	0.4634	0.9269
21422	4.1-ngram.next_system_utterance__jun nif	4.1	0.4634	0.9269
21423	4.1-ngram.current_user_utterance__add item napkins	4.1	0.4634	0.9269
21424	4.1-ngram.current_user_utterance__item napkins	4.1	0.4634	0.9269
21425	4.1-ngram.current_user_utterance__pasta	4.1	0.4633	0.9269
21426	4.1-ngram.next_system_utterance__try till	4.1	0.4633	0.9269
21427	4.1-ngram.next_system_utterance__reminder try till	4.1	0.4633	0.9269
21428	4.1-ngram.next_system_utterance__stop	4.1	0.4633	0.9269
21429	4.1-ngram.next_user_utterance__add sandwich	4.1	0.4632	0.9269
21430	4.1-ngram.current_user_utterance__regarding lease	4.1	0.4632	0.9269
21431	4.1-ngram.current_user_utterance__offer	4.1	0.4632	0.9269
21432	4.1-ngram.current_user_utterance__follow bmw	4.1	0.4632	0.9269
21433	4.1-ngram.current_user_utterance__follow bmw sf	4.1	0.4632	0.9269
21434	4.1-ngram.current_user_utterance__regarding lease offer	4.1	0.4632	0.9269
21435	4.1-ngram.current_user_utterance__lease offer	4.1	0.4632	0.9269
21436	4.1-ngram.current_user_utterance__sf regarding lease	4.1	0.4632	0.9269
21437	4.1-ngram.current_user_utterance__sf regarding	4.1	0.4632	0.9269
21438	4.1-ngram.current_user_utterance__bmw sf regarding	4.1	0.4632	0.9269
21439	4.1-ngram.current_user_utterance__bmw sf	4.1	0.4632	0.9269
21440	4.1-ngram.current_user_utterance__remind follow bmw	4.1	0.4632	0.9269
21441	4.1-ngram.current_user_utterance__remind follow	4.1	0.4632	0.9269
21442	4.1-ngram.current_user_utterance__sf	4.1	0.4632	0.9269
21443	4.1-ngram.current_user_utterance__follow	4.1	0.4632	0.9269
21444	4.1-ngram.next_system_utterance__18 10	4.1	0.4631	0.9269
