id	name	chi2	pval
22344	7-syntactic_feature__root_word__current_user_utterance__@nathan	0.4239	0.9353
22345	6-entity_feature__entity__next_system_utterance__1_at_2:30_PM_TIME	0.4239	0.9353
22346	7-syntactic_feature__root_word__next_system_utterance__cat	0.4239	0.9353
22347	6-entity_feature__entity__next_system_utterance__1_at_2:35_PM_TIME	0.4239	0.9353
22348	6-entity_feature__entity__next_user_utterance__1,2,3,5_NUMBER	0.4239	0.9353
22349	7-syntactic_feature__root_word__current_user_utterance__NIH	0.4239	0.9353
22350	7-syntactic_feature__root_word__current_user_utterance__Money	0.4239	0.9353
22351	7-syntactic_feature__root_word__current_user_utterance__@tish	0.4239	0.9353
22352	6-entity_feature__entity__next_user_utterance__1,2,3,4,6,7,8,10,13_NUMBER	0.4239	0.9353
22353	7-syntactic_feature__subj_word__next_system_utterance__quarters	0.4239	0.9353
22354	7-syntactic_feature__subj_word__next_system_utterance__ranch	0.4239	0.9353
22355	7-syntactic_feature__root_word__next_system_utterance__bbbbbb	0.4239	0.9353
22356	6-entity_feature__entity__next_system_utterance__at_10:02_PM_TIME	0.4239	0.9353
22357	7-syntactic_feature__root_word__current_user_utterance__Lovett	0.4239	0.9353
22358	6-entity_feature__entity__next_system_utterance__5_at_5_PM_TIME	0.4239	0.9353
22359	7-syntactic_feature__subj_word__next_system_utterance__select	0.4239	0.9353
22360	7-syntactic_feature__subj_word__next_system_utterance__steaks	0.4239	0.9353
22361	6-entity_feature__entity__next_system_utterance__from_Jun_7_to_Oct_18_DATE	0.4239	0.9353
22362	7-syntactic_feature__root_word__next_system_utterance__dust	0.4239	0.9353
22363	6-entity_feature__entity__next_system_utterance__5_at_12_PM_TIME	0.4239	0.9353
22364	7-syntactic_feature__subj_word__next_system_utterance__status	0.4239	0.9353
22365	7-syntactic_feature__root_word__next_system_utterance__drink	0.4239	0.9353
22366	7-syntactic_feature__subj_word__next_system_utterance__slices	0.4239	0.9353
22367	6-entity_feature__entity__next_system_utterance__27th_ORDINAL	0.4239	0.9353
22368	7-syntactic_feature__subj_word__next_system_utterance__starch	0.4239	0.9353
22369	7-syntactic_feature__subj_word__next_system_utterance__slippers	0.4239	0.9353
22370	6-entity_feature__entity__next_system_utterance__5_at_10_AM_TIME	0.4239	0.9353
22371	7-syntactic_feature__root_word__current_user_utterance__Leaving	0.4239	0.9353
22372	7-syntactic_feature__root_word__current_user_utterance__Keys	0.4239	0.9353
22373	6-entity_feature__entity__next_system_utterance__at_10:45_AM_TIME	0.4239	0.9353
22374	7-syntactic_feature__root_word__current_user_utterance__CISA	0.4239	0.9353
22375	7-syntactic_feature__root_word__next_system_utterance__bawls	0.4239	0.9353
22376	6-entity_feature__entity__next_system_utterance__5_\_NUMBER	0.4239	0.9353
22377	7-syntactic_feature__root_word__current_user_utterance__Captain	0.4239	0.9353
22378	7-syntactic_feature__subj_word__next_system_utterance__socks	0.4239	0.9353
22379	6-entity_feature__entity__next_system_utterance__at_10:45_PM_TIME	0.4239	0.9353
22380	6-entity_feature__entity__next_system_utterance__5_at_8:40_AM_TIME	0.4239	0.9353
22381	6-entity_feature__entity__next_system_utterance__at_10:40_AM_TIME	0.4239	0.9353
22382	6-entity_feature__entity__next_system_utterance__at_10:33_AM_TIME	0.4239	0.9353
22383	7-syntactic_feature__subj_word__next_system_utterance__tea	0.4239	0.9353
22384	6-entity_feature__entity__next_system_utterance__at_10:10_AM_TIME	0.4239	0.9353
22385	6-entity_feature__entity__next_system_utterance__6:04_PM_TIME	0.4239	0.9353
22386	7-syntactic_feature__subj_word__next_system_utterance__return	0.4239	0.9353
22387	6-entity_feature__entity__next_system_utterance__spring_DATE	0.4239	0.9353
22388	6-entity_feature__entity__next_system_utterance__5_at_9:30_AM_TIME	0.4239	0.9353
22389	7-syntactic_feature__subj_word__next_system_utterance__rice	0.4239	0.9353
22390	7-syntactic_feature__root_word__next_system_utterance__dogs	0.4239	0.9353
22391	7-syntactic_feature__root_word__current_user_utterance__Appt	0.4239	0.9353
22392	7-syntactic_feature__root_word__current_user_utterance__April	0.4239	0.9353
22393	7-syntactic_feature__root_word__current_user_utterance__Ashok	0.4239	0.9353
22394	6-entity_feature__entity__next_system_utterance__26th_ORDINAL	0.4239	0.9353
22395	6-entity_feature__entity__next_system_utterance__at_10:25_AM_TIME	0.4239	0.9353
22396	7-syntactic_feature__root_word__current_user_utterance__BBQ	0.4239	0.9353
22397	7-syntactic_feature__root_word__current_user_utterance__Buns	0.4239	0.9353
22398	7-syntactic_feature__subj_word__next_system_utterance__santitas	0.4239	0.9353
22399	6-entity_feature__entity__next_system_utterance__night_on_Wed_,_TIME	0.4239	0.9353
22400	7-syntactic_feature__root_word__current_user_utterance__Buy	0.4239	0.9353
22401	7-syntactic_feature__subj_word__next_system_utterance__scallions	0.4239	0.9353
22402	7-syntactic_feature__root_word__current_user_utterance__Maintenance	0.4239	0.9353
22403	6-entity_feature__entity__next_system_utterance__5_at_8:45_AM_TIME	0.4239	0.9353
22404	7-syntactic_feature__subj_word__next_system_utterance__styro	0.4239	0.9353
22405	7-syntactic_feature__root_word__next_system_utterance__duty	0.4239	0.9353
22406	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_7:21_PM_TIME	0.4239	0.9353
22407	6-entity_feature__entity__next_system_utterance__Jun_DATE	0.4239	0.9353
22408	6-entity_feature__entity__next_system_utterance__Wed_,_Mar_8_at_6:30_AM_TIME	0.4239	0.9353
22409	6-entity_feature__entity__next_system_utterance__Hack_PERSON	0.4239	0.9353
22410	7-syntactic_feature__root_word__next_system_utterance__Boxers	0.4239	0.9353
22411	2.1-user_action_words.current_user_utterance__els	0.4239	0.9353
22412	7-syntactic_feature__root_word__next_system_utterance__Boxes	0.4239	0.9353
22413	7-syntactic_feature__root_word__next_system_utterance__Brisket	0.4239	0.9353
22414	6-entity_feature__entity__next_system_utterance__Gymnastics_MISC	0.4239	0.9353
22415	7-syntactic_feature__root_word__next_system_utterance__Papertowels	0.4239	0.9353
22416	7-syntactic_feature__root_word__next_system_utterance__Pancake	0.4239	0.9353
22417	7-syntactic_feature__root_word__next_system_utterance__Pan	0.4239	0.9353
22418	7-syntactic_feature__root_word__next_system_utterance__Brown/tan	0.4239	0.9353
22419	7-syntactic_feature__root_word__next_system_utterance__Pedicures	0.4239	0.9353
22420	7-syntactic_feature__root_word__next_system_utterance__Bryan	0.4239	0.9353
22421	7-syntactic_feature__subj_word__next_user_utterance__flour	0.4239	0.9353
22422	7-syntactic_feature__subj_word__next_user_utterance__fruit	0.4239	0.9353
22423	7-syntactic_feature__root_word__next_system_utterance__Buns	0.4239	0.9353
22424	7-syntactic_feature__subj_word__next_user_utterance__group	0.4239	0.9353
22425	7-syntactic_feature__root_word__next_system_utterance__Burger	0.4239	0.9353
22426	7-syntactic_feature__root_word__next_system_utterance__Burgers	0.4239	0.9353
22427	7-syntactic_feature__root_word__next_system_utterance__Burritos	0.4239	0.9353
22428	7-syntactic_feature__subj_word__next_user_utterance__code	0.4239	0.9353
22429	7-syntactic_feature__root_word__next_system_utterance__Pat	0.4239	0.9353
22430	7-syntactic_feature__root_word__next_system_utterance__Boullioun	0.4239	0.9353
22431	2.1-user_action_words.current_user_utterance__alarm	0.4239	0.9353
22432	7-syntactic_feature__root_word__next_system_utterance__Backup	0.4239	0.9353
22433	7-syntactic_feature__root_word__next_system_utterance__Pavers	0.4239	0.9353
22434	6-entity_feature__entity__next_system_utterance__Google_ORGANIZATION	0.4239	0.9353
22435	6-entity_feature__entity__next_system_utterance__Greenwood_PERSON	0.4239	0.9353
22436	7-syntactic_feature__root_word__next_system_utterance__Beer-24	0.4239	0.9353
22437	7-syntactic_feature__subj_word__next_user_utterance__cheese	0.4239	0.9353
22438	7-syntactic_feature__subj_word__next_user_utterance__cheese-2	0.4239	0.9353
22439	7-syntactic_feature__root_word__next_system_utterance__Berries	0.4239	0.9353
22440	7-syntactic_feature__subj_word__next_user_utterance__chips	0.4239	0.9353
22441	7-syntactic_feature__subj_word__next_user_utterance__clear	0.4239	0.9353
22442	7-syntactic_feature__root_word__next_system_utterance__Bisquick	0.4239	0.9353
22443	6-entity_feature__entity__next_system_utterance__Gregory_PERSON	0.4239	0.9353
22444	7-syntactic_feature__root_word__next_system_utterance__Blush	0.4239	0.9353
22445	7-syntactic_feature__root_word__next_system_utterance__Body	0.4239	0.9353
22446	7-syntactic_feature__root_word__next_system_utterance__Bodywash	0.4239	0.9353
22447	7-syntactic_feature__root_word__next_system_utterance__Book	0.4239	0.9353
22448	7-syntactic_feature__root_word__next_system_utterance__Paul	0.4239	0.9353
22449	6-entity_feature__entity__next_system_utterance__Hamzah_PERSON	0.4239	0.9353
22450	7-syntactic_feature__root_word__next_system_utterance__Buttee	0.4239	0.9353
22451	6-entity_feature__entity__next_system_utterance__Hannah_PERSON	0.4239	0.9353
22452	6-entity_feature__entity__next_system_utterance__Hormel_PERSON	0.4239	0.9353
22453	6-entity_feature__entity__next_system_utterance__Irvine_LOCATION	0.4239	0.9353
22454	7-syntactic_feature__root_word__next_system_utterance__Omar	0.4239	0.9353
22455	7-syntactic_feature__root_word__next_system_utterance__Number	0.4239	0.9353
22456	7-syntactic_feature__root_word__next_system_utterance__Noxema	0.4239	0.9353
22457	6-entity_feature__entity__next_system_utterance__May_18_to_Sep_28_DATE	0.4239	0.9353
22458	7-syntactic_feature__root_word__next_system_utterance__Circll	0.4239	0.9353
22459	6-entity_feature__entity__next_system_utterance__May_16_to_Sep_26_DATE	0.4239	0.9353
22460	7-syntactic_feature__root_word__next_system_utterance__Clip	0.4239	0.9353
22461	7-syntactic_feature__root_word__next_system_utterance__Cody	0.4239	0.9353
22462	6-entity_feature__entity__next_system_utterance__May_13_DATE	0.4239	0.9353
22463	6-entity_feature__entity__next_system_utterance__Max_PERSON	0.4239	0.9353
22464	6-entity_feature__entity__next_system_utterance__Matthews_PERSON	0.4239	0.9353
22465	6-entity_feature__entity__next_system_utterance__Matthew_Crowley_PERSON	0.4239	0.9353
22466	6-entity_feature__entity__next_system_utterance__Massoud_PERSON	0.4239	0.9353
22467	6-entity_feature__entity__next_system_utterance__Martinez_PERSON	0.4239	0.9353
22468	7-syntactic_feature__root_word__next_system_utterance__Nathan	0.4239	0.9353
22469	7-syntactic_feature__root_word__next_system_utterance__Coke	0.4239	0.9353
22470	7-syntactic_feature__root_word__next_system_utterance__Onlions	0.4239	0.9353
22471	7-syntactic_feature__root_word__next_system_utterance__Orangellos	0.4239	0.9353
22472	6-entity_feature__entity__next_system_utterance__Harbhara_PERSON	0.4239	0.9353
22473	7-syntactic_feature__root_word__next_system_utterance__Oregano	0.4239	0.9353
22474	7-syntactic_feature__root_word__next_system_utterance__Calgon	0.4239	0.9353
22475	7-syntactic_feature__root_word__next_system_utterance__Cara	0.4239	0.9353
22476	6-entity_feature__entity__next_system_utterance__Hawaii_Webinar_LOCATION	0.4239	0.9353
22477	7-syntactic_feature__root_word__next_system_utterance__Cash	0.4239	0.9353
22478	6-entity_feature__entity__next_system_utterance__Hawaii_Webinar_PERSON	0.4239	0.9353
22479	7-syntactic_feature__root_word__next_system_utterance__Organizer	0.4239	0.9353
22480	6-entity_feature__entity__next_system_utterance__May_25_to_Jun_13_DATE	0.4239	0.9353
22481	6-entity_feature__entity__next_system_utterance__May_25_to_Dec_23_DATE	0.4239	0.9353
22482	7-syntactic_feature__root_word__next_system_utterance__Caviar	0.4239	0.9353
22483	7-syntactic_feature__root_word__next_system_utterance__Cayenne	0.4239	0.9353
22484	7-syntactic_feature__root_word__next_system_utterance__Cetrigin	0.4239	0.9353
22485	7-syntactic_feature__root_word__next_system_utterance__Charcuterie	0.4239	0.9353
22486	6-entity_feature__entity__next_system_utterance__May_24_to_Oct_4_DATE	0.4239	0.9353
22487	6-entity_feature__entity__next_system_utterance__Hogan_PERSON	0.4239	0.9353
22488	6-entity_feature__entity__next_system_utterance__May_20_to_Sep_30_DATE	0.4239	0.9353
22489	7-syntactic_feature__root_word__next_system_utterance__Cherries	0.4239	0.9353
22490	7-syntactic_feature__root_word__next_system_utterance__Chex	0.4239	0.9353
22491	2.1-user_action_words.next_user_utterance__alarm	0.4239	0.9353
22492	6-entity_feature__entity__next_system_utterance__May_9_to_Oct_23_DATE	0.4239	0.9353
22493	7-syntactic_feature__root_word__next_system_utterance__Come	0.4239	0.9353
22494	6-entity_feature__entity__next_system_utterance__Mon_,_Jun_5_at_10_AM_TIME	0.4239	0.9353
22495	7-syntactic_feature__root_word__next_system_utterance__Raisins	0.4239	0.9353
22496	6-entity_feature__entity__next_system_utterance__Emily_PERSON	0.4239	0.9353
22497	7-syntactic_feature__root_word__next_system_utterance__QKKYPQhannahscot	0.4239	0.9353
22498	6-entity_feature__entity__next_system_utterance__Mon_,_Jun_5_at_7_PM_TIME	0.4239	0.9353
22499	6-entity_feature__entity__next_system_utterance__Mon_,_Jun_5_at_4_PM_TIME	0.4239	0.9353
22500	6-entity_feature__entity__next_system_utterance__Mon_,_Jun_5_at_4:15_PM_TIME	0.4239	0.9353
22501	6-entity_feature__entity__next_system_utterance__Fallon_PERSON	0.4239	0.9353
22502	7-syntactic_feature__root_word__next_system_utterance__Purified	0.4239	0.9353
22503	6-entity_feature__entity__next_system_utterance__Five_NUMBER	0.4239	0.9353
22504	2.1-user_action_words.next_user_utterance__clear	0.4239	0.9353
22505	6-entity_feature__entity__next_system_utterance__Mon_,_Apr_3_at_6_PM_TIME	0.4239	0.9353
22506	6-entity_feature__entity__next_system_utterance__Mon_,_Apr_3_at_4:45_PM_TIME	0.4239	0.9353
22507	6-entity_feature__entity__next_system_utterance__Freddie_PERSON	0.4239	0.9353
22508	7-syntactic_feature__root_word__next_system_utterance__'Til	0.4239	0.9353
22509	7-syntactic_feature__root_word__next_system_utterance__*	0.4239	0.9353
22510	7-syntactic_feature__root_word__next_system_utterance__.	0.4239	0.9353
22511	7-syntactic_feature__root_word__next_system_utterance__15	0.4239	0.9353
22512	6-entity_feature__entity__next_system_utterance__Fri_,_Apr_14_at_11_AM_TIME	0.4239	0.9353
22513	7-syntactic_feature__root_word__current_user_utterance__works	0.4239	0.9353
22514	6-entity_feature__entity__next_system_utterance__Mon_,_Mar_6_at_10:20_PM_TIME	0.4239	0.9353
22515	7-syntactic_feature__root_word__current_user_utterance__work	0.4239	0.9353
22516	7-syntactic_feature__root_word__next_system_utterance__Ramu	0.4239	0.9353
22517	7-syntactic_feature__root_word__current_user_utterance__tim	0.4239	0.9353
22518	6-entity_feature__entity__next_system_utterance__Mont_PERSON	0.4239	0.9353
22519	6-entity_feature__entity__next_system_utterance__Eastern_Time_MISC	0.4239	0.9353
22520	7-syntactic_feature__root_word__next_system_utterance__Red	0.4239	0.9353
22521	6-entity_feature__entity__next_system_utterance__Monique_PERSON	0.4239	0.9353
22522	6-entity_feature__entity__next_system_utterance__Mon_,_Mar_6_at_7_PM_TIME	0.4239	0.9353
22523	7-syntactic_feature__root_word__next_system_utterance__date	0.4239	0.9353
22524	7-syntactic_feature__root_word__current_user_utterance__took	0.4239	0.9353
22525	7-syntactic_feature__root_word__current_user_utterance__tortillas	0.4239	0.9353
22526	7-syntactic_feature__root_word__current_user_utterance__voice	0.4239	0.9353
22527	6-entity_feature__entity__next_system_utterance__Edwards_PERSON	0.4239	0.9353
22528	6-entity_feature__entity__next_system_utterance__Mon_,_Mar_6_at_4:11_PM_TIME	0.4239	0.9353
22529	6-entity_feature__entity__next_system_utterance__Elena_PERSON	0.4239	0.9353
22530	7-syntactic_feature__root_word__next_system_utterance__Rebates	0.4239	0.9353
22531	7-syntactic_feature__root_word__current_user_utterance__wash	0.4239	0.9353
22532	7-syntactic_feature__root_word__current_user_utterance__wednesday	0.4239	0.9353
22533	7-syntactic_feature__root_word__current_user_utterance__why	0.4239	0.9353
22534	6-entity_feature__entity__next_system_utterance__Mohammad_Dentist_PERSON	0.4239	0.9353
22535	6-entity_feature__entity__next_system_utterance__Missy_PERSON	0.4239	0.9353
22536	6-entity_feature__entity__next_system_utterance__Miralax_PERSON	0.4239	0.9353
22537	7-syntactic_feature__root_word__next_system_utterance__Pine	0.4239	0.9353
22538	7-syntactic_feature__root_word__next_system_utterance__Pickup	0.4239	0.9353
22539	6-entity_feature__entity__next_system_utterance__GMT-08_:00_TIME	0.4239	0.9353
22540	7-syntactic_feature__root_word__next_system_utterance__Appointment	0.4239	0.9353
22541	6-entity_feature__entity__next_system_utterance__Michaels_PERSON	0.4239	0.9353
22542	6-entity_feature__entity__next_system_utterance__Metra_Wright_PERSON	0.4239	0.9353
22543	7-syntactic_feature__root_word__next_system_utterance__Appt	0.4239	0.9353
22544	7-syntactic_feature__root_word__next_system_utterance__Avacados	0.4239	0.9353
22545	6-entity_feature__entity__next_system_utterance__Gail_PERSON	0.4239	0.9353
22546	7-syntactic_feature__subj_word__next_user_utterance__campground	0.4239	0.9353
22547	6-entity_feature__entity__next_system_utterance__Gary_PERSON	0.4239	0.9353
22548	7-syntactic_feature__subj_word__next_user_utterance__carrots	0.4239	0.9353
22549	6-entity_feature__entity__next_system_utterance__Geovy_PERSON	0.4239	0.9353
22550	2.1-user_action_words.next_user_utterance__els	0.4239	0.9353
22551	6-entity_feature__entity__next_system_utterance__McCall_PERSON	0.4239	0.9353
22552	6-entity_feature__entity__next_system_utterance__Mayo_PERSON	0.4239	0.9353
22553	6-entity_feature__entity__next_system_utterance__Gerald_PERSON	0.4239	0.9353
22554	6-entity_feature__entity__next_system_utterance__May_DATE	0.4239	0.9353
22555	6-entity_feature__entity__next_system_utterance__Friday_June_2_DATE	0.4239	0.9353
22556	6-entity_feature__entity__next_system_utterance__Fri_,_Jun_9_at_2:15_PM_TIME	0.4239	0.9353
22557	6-entity_feature__entity__next_system_utterance__Fri_,_Apr_21_at_10:10_AM_TIME	0.4239	0.9353
22558	7-syntactic_feature__subj_word__next_user_utterance__blood	0.4239	0.9353
22559	2.1-user_action_words.next_user_utterance__start	0.4239	0.9353
22560	7-syntactic_feature__root_word__next_system_utterance__2	0.4239	0.9353
22561	6-entity_feature__entity__next_system_utterance__Milpitas_LOCATION	0.4239	0.9353
22562	7-syntactic_feature__root_word__next_system_utterance__Power	0.4239	0.9353
22563	7-syntactic_feature__root_word__next_system_utterance__Porch	0.4239	0.9353
22564	7-syntactic_feature__root_word__next_system_utterance__Polenta	0.4239	0.9353
22565	7-syntactic_feature__root_word__next_system_utterance__AYR	0.4239	0.9353
22566	7-syntactic_feature__subj_word__next_user_utterance__bagels	0.4239	0.9353
22567	7-syntactic_feature__root_word__next_system_utterance__Aborio	0.4239	0.9353
22568	6-entity_feature__entity__next_system_utterance__Mickey_PERSON	0.4239	0.9353
22569	7-syntactic_feature__root_word__next_system_utterance__Ajay	0.4239	0.9353
22570	6-entity_feature__entity__next_system_utterance__Fri_,_Apr_7_at_4:15_PM_TIME	0.4239	0.9353
22571	6-entity_feature__entity__next_system_utterance__Fri_,_Apr_7_at_8_AM_TIME	0.4239	0.9353
22572	7-syntactic_feature__root_word__next_system_utterance__Ant	0.4239	0.9353
22573	6-entity_feature__entity__next_system_utterance__Michiko_PERSON	0.4239	0.9353
22574	7-syntactic_feature__root_word__next_system_utterance__Play	0.4239	0.9353
22575	6-entity_feature__entity__next_system_utterance__Fri_,_Jun_2_at_12_PM_TIME	0.4239	0.9353
22576	7-syntactic_feature__root_word__next_system_utterance__Collard	0.4239	0.9353
22577	6-entity_feature__entity__next_system_utterance__Marsh_Camp_MISC	0.4239	0.9353
22578	7-syntactic_feature__root_word__next_system_utterance__Regan	0.4239	0.9353
22579	7-syntactic_feature__root_word__next_system_utterance__Https://www.facebook.com/recipetineats/videos/1522724514428112/	0.4239	0.9353
22580	6-entity_feature__entity__next_system_utterance__July_7_DATE	0.4239	0.9353
22581	7-syntactic_feature__root_word__next_system_utterance__Iceberg	0.4239	0.9353
22582	7-syntactic_feature__root_word__next_system_utterance__Fig	0.4239	0.9353
22583	6-entity_feature__entity__next_system_utterance__Keeyong_LOCATION	0.4239	0.9353
22584	7-syntactic_feature__root_word__next_system_utterance__IPhone	0.4239	0.9353
22585	7-syntactic_feature__root_word__next_system_utterance__Hummus	0.4239	0.9353
22586	6-entity_feature__entity__next_system_utterance__Keenan_PERSON	0.4239	0.9353
22587	6-entity_feature__entity__next_system_utterance__Katie_PERSON	0.4239	0.9353
22588	7-syntactic_feature__root_word__next_system_utterance__Fill	0.4239	0.9353
22589	7-syntactic_feature__root_word__next_system_utterance__Kelly	0.4239	0.9353
22590	6-entity_feature__entity__next_system_utterance__Kate_PERSON	0.4239	0.9353
22591	7-syntactic_feature__root_word__next_system_utterance__Https://mycloud.rackspace.com/	0.4239	0.9353
22592	6-entity_feature__entity__next_system_utterance__Jun_15_DATE	0.4239	0.9353
22593	7-syntactic_feature__root_word__next_system_utterance__Finish	0.4239	0.9353
22594	6-entity_feature__entity__next_system_utterance__Kandula_PERSON	0.4239	0.9353
22595	7-syntactic_feature__root_word__next_system_utterance__Fire	0.4239	0.9353
22596	7-syntactic_feature__root_word__next_system_utterance__Flats	0.4239	0.9353
22597	7-syntactic_feature__subj_word__next_user_utterance__onions	0.4239	0.9353
22598	6-entity_feature__entity__next_system_utterance__July_3_DATE	0.4239	0.9353
22599	7-syntactic_feature__subj_word__next_user_utterance__new	0.4239	0.9353
22600	6-entity_feature__entity__next_system_utterance__July_28_DATE	0.4239	0.9353
22601	7-syntactic_feature__root_word__next_system_utterance__Jerrod	0.4239	0.9353
22602	7-syntactic_feature__root_word__next_system_utterance__Katie	0.4239	0.9353
22603	6-entity_feature__entity__next_system_utterance__Josh_Gerstenhaber_PERSON	0.4239	0.9353
22604	6-entity_feature__entity__next_system_utterance__Jul_10_DATE	0.4239	0.9353
22605	6-entity_feature__entity__next_system_utterance__Kelsey_PERSON	0.4239	0.9353
22606	7-syntactic_feature__root_word__next_system_utterance__Kait	0.4239	0.9353
22607	7-syntactic_feature__root_word__next_system_utterance__Kadala	0.4239	0.9353
22608	6-entity_feature__entity__next_system_utterance__Jul_24_DATE	0.4239	0.9353
22609	7-syntactic_feature__root_word__next_system_utterance__Feather	0.4239	0.9353
22610	7-syntactic_feature__root_word__next_system_utterance__Feta	0.4239	0.9353
22611	7-syntactic_feature__subj_word__next_user_utterance__nNapkins	0.4239	0.9353
22612	7-syntactic_feature__root_word__next_system_utterance__Jicama	0.4239	0.9353
22613	6-entity_feature__entity__next_system_utterance__Jul_9_to_Jul_30_DATE	0.4239	0.9353
22614	6-entity_feature__entity__next_system_utterance__July_10_to_July_14_DATE	0.4239	0.9353
22615	7-syntactic_feature__root_word__next_system_utterance__Jesse	0.4239	0.9353
22616	6-entity_feature__entity__next_system_utterance__July_17_DATE	0.4239	0.9353
22617	6-entity_feature__entity__next_system_utterance__July_21_DATE	0.4239	0.9353
22618	6-entity_feature__entity__next_system_utterance__July_24_DATE	0.4239	0.9353
22619	6-entity_feature__entity__next_system_utterance__Kait_PERSON	0.4239	0.9353
22620	7-syntactic_feature__root_word__next_system_utterance__Food	0.4239	0.9353
22621	7-syntactic_feature__root_word__next_system_utterance__Free	0.4239	0.9353
22622	6-entity_feature__entity__next_system_utterance__June_26_DATE	0.4239	0.9353
22623	7-syntactic_feature__root_word__next_system_utterance__Give	0.4239	0.9353
22624	6-entity_feature__entity__next_system_utterance__Jun_22_DATE	0.4239	0.9353
22625	7-syntactic_feature__root_word__next_system_utterance__Glad	0.4239	0.9353
22626	7-syntactic_feature__root_word__next_system_utterance__Hairspray	0.4239	0.9353
22627	7-syntactic_feature__root_word__next_system_utterance__Hair	0.4239	0.9353
22628	7-syntactic_feature__subj_word__next_user_utterance__this	0.4239	0.9353
22629	6-entity_feature__entity__next_system_utterance__Jun_8_DATE	0.4239	0.9353
22630	7-syntactic_feature__root_word__next_system_utterance__Gluten	0.4239	0.9353
22631	7-syntactic_feature__root_word__next_system_utterance__HDMI	0.4239	0.9353
22632	7-syntactic_feature__root_word__next_system_utterance__Grapeseed	0.4239	0.9353
22633	7-syntactic_feature__root_word__next_system_utterance__Grab	0.4239	0.9353
22634	6-entity_feature__entity__next_system_utterance__Jun_8_at_8:15_AM_TIME	0.4239	0.9353
22635	7-syntactic_feature__root_word__next_system_utterance__Grapes	0.4239	0.9353
22636	7-syntactic_feature__subj_word__next_user_utterance__thanks	0.4239	0.9353
22637	6-entity_feature__entity__next_system_utterance__June_23_DATE	0.4239	0.9353
22638	6-entity_feature__entity__next_system_utterance__June_19_DATE	0.4239	0.9353
22639	6-entity_feature__entity__next_system_utterance__June_12_to_June_14_DATE	0.4239	0.9353
22640	6-entity_feature__entity__next_system_utterance__Jun_1_at_9:13_PM_TIME	0.4239	0.9353
22641	6-entity_feature__entity__next_system_utterance__June_30_DATE	0.4239	0.9353
22642	7-syntactic_feature__root_word__next_system_utterance__Funk	0.4239	0.9353
22643	6-entity_feature__entity__next_system_utterance__June_DATE	0.4239	0.9353
22644	7-syntactic_feature__subj_word__next_user_utterance__peas	0.4239	0.9353
22645	7-syntactic_feature__root_word__next_system_utterance__Hey	0.4239	0.9353
22646	7-syntactic_feature__subj_word__next_user_utterance__plates	0.4239	0.9353
22647	6-entity_feature__entity__next_system_utterance__Jun_16_DATE	0.4239	0.9353
22648	7-syntactic_feature__root_word__next_system_utterance__Heads	0.4239	0.9353
22649	7-syntactic_feature__subj_word__next_user_utterance__pm	0.4239	0.9353
22650	7-syntactic_feature__subj_word__next_user_utterance__reminders	0.4239	0.9353
22651	6-entity_feature__entity__next_system_utterance__Jun_18_DATE	0.4239	0.9353
22652	7-syntactic_feature__root_word__next_system_utterance__Gala	0.4239	0.9353
22653	7-syntactic_feature__root_word__next_system_utterance__Gary	0.4239	0.9353
22654	7-syntactic_feature__subj_word__next_user_utterance__siren	0.4239	0.9353
22655	7-syntactic_feature__root_word__next_system_utterance__Handwash	0.4239	0.9353
22656	6-entity_feature__entity__next_system_utterance__Jun_1_DATE	0.4239	0.9353
22657	7-syntactic_feature__root_word__next_system_utterance__Gene	0.4239	0.9353
22658	6-entity_feature__entity__next_system_utterance__KEMS_ORGANIZATION	0.4239	0.9353
22659	6-entity_feature__entity__next_system_utterance__Jyothsna_PERSON	0.4239	0.9353
22660	6-entity_feature__entity__next_system_utterance__June_weekend_DATE	0.4239	0.9353
22661	7-syntactic_feature__subj_word__next_user_utterance__tickets	0.4239	0.9353
22662	7-syntactic_feature__root_word__next_system_utterance__Eye	0.4239	0.9353
22663	6-entity_feature__entity__next_system_utterance__Marie_ORGANIZATION	0.4239	0.9353
22664	7-syntactic_feature__root_word__next_system_utterance__Michaels	0.4239	0.9353
22665	7-syntactic_feature__root_word__next_system_utterance__Mix	0.4239	0.9353
22666	7-syntactic_feature__root_word__next_system_utterance__Dads	0.4239	0.9353
22667	6-entity_feature__entity__next_system_utterance__James_Masons_ORGANIZATION	0.4239	0.9353
22668	7-syntactic_feature__root_word__next_system_utterance__Daiso	0.4239	0.9353
22669	7-syntactic_feature__root_word__next_system_utterance__Dave	0.4239	0.9353
22670	6-entity_feature__entity__next_system_utterance__Long_Beach_LOCATION	0.4239	0.9353
22671	7-syntactic_feature__root_word__next_system_utterance__Deli	0.4239	0.9353
22672	7-syntactic_feature__root_word__next_system_utterance__Mike	0.4239	0.9353
22673	6-entity_feature__entity__next_system_utterance__Logan_LOCATION	0.4239	0.9353
22674	7-syntactic_feature__root_word__next_system_utterance__Kind	0.4239	0.9353
22675	6-entity_feature__entity__next_system_utterance__Lizzy_PERSON	0.4239	0.9353
22676	7-syntactic_feature__root_word__next_system_utterance__Deposit	0.4239	0.9353
22677	7-syntactic_feature__root_word__next_system_utterance__Devils	0.4239	0.9353
22678	7-syntactic_feature__root_word__next_system_utterance__Meals	0.4239	0.9353
