id,prefix,name,chi2,pval
8186,b'7-syntactic_feature__root_word__next_user_utterance__catalanian',7,3.5618,0.3128
7373,b'5-phrase_feature__noun_phrases__next_user_utterance__turkey_food',5,3.5618,0.3128
7064,b'5-phrase_feature__noun_phrases__next_user_utterance__food_restaurant',5,3.5618,0.3128
7295,b'5-phrase_feature__noun_phrases__next_user_utterance__restaurant_type',5,3.5618,0.3128
8342,b'7-syntactic_feature__root_word__next_user_utterance__steak',7,3.5618,0.3128
8341,b'7-syntactic_feature__root_word__next_user_utterance__static',7,3.5618,0.3128
5780,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_indonesian_food',5,3.5618,0.3128
5779,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_indian_type',5,3.5618,0.3128
7869,b'7-syntactic_feature__root_word__current_user_utterance__nando',7,3.5618,0.3128
5777,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_halal_food',5,3.5618,0.3128
7290,b'5-phrase_feature__noun_phrases__next_user_utterance__rest',5,3.5618,0.3128
5534,b'5-phrase_feature__noun_phrases__current_user_utterance__korean_food_type',5,3.5618,0.3128
7293,b'5-phrase_feature__noun_phrases__next_user_utterance__restaurant_gastropub',5,3.5618,0.3128
7868,b'7-syntactic_feature__root_word__current_user_utterance__moroccon',7,3.5618,0.3128
8267,b'7-syntactic_feature__root_word__next_user_utterance__laugh',7,3.5618,0.3128
7044,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_french_food',5,3.5618,0.3128
7735,b'7-syntactic_feature__obj_word__next_user_utterance__re',7,3.5618,0.3128
7738,b'7-syntactic_feature__obj_word__next_user_utterance__someth',7,3.5618,0.3128
8272,b'7-syntactic_feature__root_word__next_user_utterance__ly',7,3.5618,0.3128
6832,b'5-phrase_feature__noun_phrases__next_system_utterance__tuscan_restaurant_right',5,3.5618,0.3128
7040,b'5-phrase_feature__noun_phrases__next_user_utterance__expensive_british_restaurant',5,3.5618,0.3128
5762,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_carraibean_food',5,3.5618,0.3128
7739,b'7-syntactic_feature__obj_word__next_user_utterance__system',7,3.5618,0.3128
8241,b'7-syntactic_feature__root_word__next_user_utterance__help',7,3.5618,0.3128
7744,b'7-syntactic_feature__obj_word__next_user_utterance__venu',7,3.5618,0.3128
6852,b'5-phrase_feature__noun_phrases__next_system_utterance__venetian_restaurant_right',5,3.5618,0.3128
5783,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_italian_type',5,3.5618,0.3128
5477,b'5-phrase_feature__noun_phrases__current_user_utterance__good_afternoon_im',5,3.5618,0.3128
7616,b'6-entity_feature__entity__next_system_utterance__h.l_ORGANIZATION',6,3.5618,0.3128
6415,b'5-phrase_feature__noun_phrases__next_system_utterance__middle_eastern_food',5,3.5618,0.3128
7061,b'5-phrase_feature__noun_phrases__next_user_utterance__food_im_looking',5,3.5618,0.3128
7060,b'5-phrase_feature__noun_phrases__next_user_utterance__food_im',5,3.5618,0.3128
8346,b'7-syntactic_feature__root_word__next_user_utterance__system',7,3.5618,0.3128
7283,b'5-phrase_feature__noun_phrases__next_user_utterance__pub_type_food',5,3.5618,0.3128
7331,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_thai_food',5,3.5618,0.3128
5355,b'5-phrase_feature__noun_phrases__current_user_utterance__chi_ok',5,3.5618,0.3128
7286,b'5-phrase_feature__noun_phrases__next_user_utterance__range_im',5,3.5618,0.3128
7372,b'5-phrase_feature__noun_phrases__next_user_utterance__turkey',5,3.5618,0.3128
7884,b'7-syntactic_feature__root_word__current_user_utterance__other',7,3.5618,0.3128
7882,b'7-syntactic_feature__root_word__current_user_utterance__option',7,3.5618,0.3128
5536,b'5-phrase_feature__noun_phrases__current_user_utterance__korean_type',5,3.5618,0.3128
5476,b'5-phrase_feature__noun_phrases__current_user_utterance__good_afternoon',5,3.5618,0.3128
5472,b'5-phrase_feature__noun_phrases__current_user_utterance__ger',5,3.5618,0.3128
7053,b'5-phrase_feature__noun_phrases__next_user_utterance__fdod',5,3.5618,0.3128
5794,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_pan',5,3.5618,0.3128
5354,b'5-phrase_feature__noun_phrases__current_user_utterance__chi',5,3.5618,0.3128
5792,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_modern_european',5,3.5618,0.3128
5353,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_vietnamese_restaurant',5,3.5618,0.3128
5790,b'5-phrase_feature__noun_phrases__current_user_utterance__serving_mediterranean_food',5,3.5618,0.3128
8398,b'7-syntactic_feature__subj_word__current_user_utterance__european',7,3.5618,0.3128
8344,b'7-syntactic_feature__root_word__next_user_utterance__sure',7,3.5618,0.3128
7672,b'7-syntactic_feature__obj_word__current_user_utterance__corsica',7,3.5618,0.3128
6485,b'5-phrase_feature__noun_phrases__next_system_utterance__other_lebanese_restaurant',5,3.5618,0.3128
8222,b'7-syntactic_feature__root_word__next_user_utterance__fdod',7,3.5618,0.3128
7101,b'5-phrase_feature__noun_phrases__next_user_utterance__iam',5,3.5618,0.3128
6916,b'5-phrase_feature__noun_phrases__next_user_utterance__anyone',5,3.5618,0.3128
5901,b'5-phrase_feature__noun_phrases__current_user_utterance__vanessa',5,3.5618,0.3128
8264,b'7-syntactic_feature__root_word__next_user_utterance__korea',7,3.5618,0.3128
8393,b'7-syntactic_feature__subj_word__current_user_utterance__center',7,3.5618,0.3128
8418,b'7-syntactic_feature__subj_word__current_user_utterance__part',7,3.5618,0.3128
5897,b'5-phrase_feature__noun_phrases__current_user_utterance__unintelligible_indian_type',5,3.5618,0.3128
6920,b'5-phrase_feature__noun_phrases__next_user_utterance__appleton_wisconsin',5,3.5618,0.3128
7163,b'5-phrase_feature__noun_phrases__next_user_utterance__mediterranean_type_food',5,3.5618,0.3128
7162,b'5-phrase_feature__noun_phrases__next_user_utterance__mediterranean_type',5,3.5618,0.3128
5958,b'5-phrase_feature__noun_phrases__next_system_utterance__african_restaurant_right',5,3.5618,0.3128
7693,b'7-syntactic_feature__obj_word__current_user_utterance__re',7,3.5618,0.3128
5585,b'5-phrase_feature__noun_phrases__current_user_utterance__modern_european_restaurant',5,3.5618,0.3128
7210,b'5-phrase_feature__noun_phrases__next_user_utterance__ok_talian_food',5,3.5618,0.3128
7102,b'5-phrase_feature__noun_phrases__next_user_utterance__iam_looking',5,3.5618,0.3128
5394,b'5-phrase_feature__noun_phrases__current_user_utterance__different_restaurant',5,3.5618,0.3128
5885,b'5-phrase_feature__noun_phrases__current_user_utterance__ty',5,3.5618,0.3128
7214,b'5-phrase_feature__noun_phrases__next_user_utterance__okay_fine',5,3.5618,0.3128
5883,b'5-phrase_feature__noun_phrases__current_user_utterance__turkish_restaurants',5,3.5618,0.3128
7153,b'5-phrase_feature__noun_phrases__next_user_utterance__ly',5,3.5618,0.3128
5393,b'5-phrase_feature__noun_phrases__current_user_utterance__different_res',5,3.5618,0.3128
5424,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_european',5,3.5618,0.3128
7148,b'5-phrase_feature__noun_phrases__next_user_utterance__loo',5,3.5618,0.3128
5570,b'5-phrase_feature__noun_phrases__current_user_utterance__moderate_eur',5,3.5618,0.3128
7220,b'5-phrase_feature__noun_phrases__next_user_utterance__okay_show',5,3.5618,0.3128
5388,b'5-phrase_feature__noun_phrases__current_user_utterance__damn',5,3.5618,0.3128
5571,b'5-phrase_feature__noun_phrases__current_user_utterance__moderate_european_food',5,3.5618,0.3128
8202,b'7-syntactic_feature__root_word__next_user_utterance__cross',7,3.5618,0.3128
5902,b'5-phrase_feature__noun_phrases__current_user_utterance__vanessa_food',5,3.5618,0.3128
8413,b'7-syntactic_feature__subj_word__current_user_utterance__not',7,3.5618,0.3128
5927,b'5-phrase_feature__noun_phrases__current_user_utterance__wiscon',5,3.5618,0.3128
5929,b'5-phrase_feature__noun_phrases__current_user_utterance__wondering',5,3.5618,0.3128
8397,b'7-syntactic_feature__subj_word__current_user_utterance__els',7,3.5618,0.3128
7998,b'7-syntactic_feature__root_word__next_system_utterance__302330',7,3.5618,0.3128
5922,b'5-phrase_feature__noun_phrases__current_user_utterance__west_park',5,3.5618,0.3128
7187,b'5-phrase_feature__noun_phrases__next_user_utterance__nandos_restaurant_type',5,3.5618,0.3128
7188,b'5-phrase_feature__noun_phrases__next_user_utterance__ne',5,3.5618,0.3128
7186,b'5-phrase_feature__noun_phrases__next_user_utterance__nandos_restaurant',5,3.5618,0.3128
8394,b'7-syntactic_feature__subj_word__current_user_utterance__chines',7,3.5618,0.3128
8402,b'7-syntactic_feature__subj_word__current_user_utterance__great',7,3.5618,0.3128
5918,b'5-phrase_feature__noun_phrases__current_user_utterance__welsh',5,3.5618,0.3128
7185,b'5-phrase_feature__noun_phrases__next_user_utterance__nandos',5,3.5618,0.3128
5412,b'5-phrase_feature__noun_phrases__current_user_utterance__eur',5,3.5618,0.3128
7189,b'5-phrase_feature__noun_phrases__next_user_utterance__ne_vietnamese',5,3.5618,0.3128
5914,b'5-phrase_feature__noun_phrases__current_user_utterance__vietnamese_restaurant',5,3.5618,0.3128
5936,b'5-phrase_feature__noun_phrases__current_user_utterance__yea_im_wondering',5,3.5618,0.3128
5911,b'5-phrase_feature__noun_phrases__current_user_utterance__vietna',5,3.5618,0.3128
7172,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_ly',5,3.5618,0.3128
5406,b'5-phrase_feature__noun_phrases__current_user_utterance__east_part_town',5,3.5618,0.3128
7191,b'5-phrase_feature__noun_phrases__next_user_utterance__new_selection',5,3.5618,0.3128
5906,b'5-phrase_feature__noun_phrases__current_user_utterance__ven',5,3.5618,0.3128
7169,b'5-phrase_feature__noun_phrases__next_user_utterance__moderate_european_food',5,3.5618,0.3128
7192,b'5-phrase_feature__noun_phrases__next_user_utterance__noice',5,3.5618,0.3128
7144,b'5-phrase_feature__noun_phrases__next_user_utterance__list',5,3.5618,0.3128
5590,b'5-phrase_feature__noun_phrases__current_user_utterance__moroccon',5,3.5618,0.3128
7959,b'7-syntactic_feature__root_word__current_user_utterance__wiscon',7,3.5618,0.3128
5853,b'5-phrase_feature__noun_phrases__current_user_utterance__thai_type_food',5,3.5618,0.3128
5592,b'5-phrase_feature__noun_phrases__current_user_utterance__nandos_restaurant',5,3.5618,0.3128
5851,b'5-phrase_feature__noun_phrases__current_user_utterance__thai_food_restaurant',5,3.5618,0.3128
8429,b'7-syntactic_feature__subj_word__current_user_utterance__the',7,3.5618,0.3128
5567,b'5-phrase_feature__noun_phrases__current_user_utterance__mediterranean_type',5,3.5618,0.3128
7934,b'7-syntactic_feature__root_word__current_user_utterance__thailand',7,3.5618,0.3128
7116,b'5-phrase_feature__noun_phrases__next_user_utterance__irish_fdod',5,3.5618,0.3128
7931,b'7-syntactic_feature__root_word__current_user_utterance__telephon',7,3.5618,0.3128
6017,b'5-phrase_feature__noun_phrases__next_system_utterance__brazilian_restaurant_right',5,3.5618,0.3128
5437,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_res',5,3.5618,0.3128
8436,b'7-syntactic_feature__subj_word__current_user_utterance__ye',7,3.5618,0.3128
7114,b'5-phrase_feature__noun_phrases__next_user_utterance__indonesian_food',5,3.5618,0.3128
6934,b'5-phrase_feature__noun_phrases__next_user_utterance__baskey_food',5,3.5618,0.3128
7334,b'5-phrase_feature__noun_phrases__next_user_utterance__show',5,3.5618,0.3128
6845,b'5-phrase_feature__noun_phrases__next_system_utterance__unusual_restaurant_right',5,3.5618,0.3128
8174,b'7-syntactic_feature__root_word__next_user_utterance__boy',7,3.5618,0.3128
7112,b'5-phrase_feature__noun_phrases__next_user_utterance__indian_type_food',5,3.5618,0.3128
7681,b'7-syntactic_feature__obj_word__current_user_utterance__look',7,3.5618,0.3128
8356,b'7-syntactic_feature__root_word__next_user_utterance__town',7,3.5618,0.3128
5836,b'5-phrase_feature__noun_phrases__current_user_utterance__steak_house_restaurant',5,3.5618,0.3128
7105,b'5-phrase_feature__noun_phrases__next_user_utterance__im_loo',5,3.5618,0.3128
5558,b'5-phrase_feature__noun_phrases__current_user_utterance__mail',5,3.5618,0.3128
5444,b'5-phrase_feature__noun_phrases__current_user_utterance__fdod',5,3.5618,0.3128
7333,b'5-phrase_feature__noun_phrases__next_user_utterance__shitty_system',5,3.5618,0.3128
6933,b'5-phrase_feature__noun_phrases__next_user_utterance__baskey',5,3.5618,0.3128
6003,b'5-phrase_feature__noun_phrases__next_system_utterance__basque_restaurant_right',5,3.5618,0.3128
5429,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_irish_restaurant',5,3.5618,0.3128
7122,b'5-phrase_feature__noun_phrases__next_user_utterance__jamcian_food',5,3.5618,0.3128
7225,b'5-phrase_feature__noun_phrases__next_user_utterance__opean',5,3.5618,0.3128
5869,b'5-phrase_feature__noun_phrases__current_user_utterance__town_vanessa_food',5,3.5618,0.3128
7142,b'5-phrase_feature__noun_phrases__next_user_utterance__laugh',5,3.5618,0.3128
5591,b'5-phrase_feature__noun_phrases__current_user_utterance__nandos',5,3.5618,0.3128
5868,b'5-phrase_feature__noun_phrases__current_user_utterance__town_vanessa',5,3.5618,0.3128
5866,b'5-phrase_feature__noun_phrases__current_user_utterance__town_serving_pan',5,3.5618,0.3128
5983,b'5-phrase_feature__noun_phrases__next_system_utterance__austrian_restaurant_right',5,3.5618,0.3128
8377,b'7-syntactic_feature__root_word__next_user_utterance__wisconsin',7,3.5618,0.3128
5384,b'5-phrase_feature__noun_phrases__current_user_utterance__curry_prince_address',5,3.5618,0.3128
5431,b'5-phrase_feature__noun_phrases__current_user_utterance__expensive_mediterranean_food',5,3.5618,0.3128
5568,b'5-phrase_feature__noun_phrases__current_user_utterance__mediterranean_type_food',5,3.5618,0.3128
4607,b'2.1-user_action_words.next_user_utterance__show',2.1,3.5618,0.3128
7134,b'5-phrase_feature__noun_phrases__next_user_utterance__korean_restaurant',5,3.5618,0.3128
5383,b'5-phrase_feature__noun_phrases__current_user_utterance__curry_prince',5,3.5618,0.3128
4597,b'2.1-user_action_words.next_user_utterance__list',2.1,3.5618,0.3128
4596,b'2.1-user_action_words.next_user_utterance__help',2.1,3.5618,0.3128
5382,b'5-phrase_feature__noun_phrases__current_user_utterance__curry',5,3.5618,0.3128
7942,b'7-syntactic_feature__root_word__current_user_utterance__turkiesh',7,3.5618,0.3128
7130,b'5-phrase_feature__noun_phrases__next_user_utterance__korea',5,3.5618,0.3128
7129,b'5-phrase_feature__noun_phrases__next_user_utterance__knocking',5,3.5618,0.3128
7125,b'5-phrase_feature__noun_phrases__next_user_utterance__katalian_food',5,3.5618,0.3128
5857,b'5-phrase_feature__noun_phrases__current_user_utterance__theres',5,3.5618,0.3128
8370,b'7-syntactic_feature__root_word__next_user_utterance__viet',7,3.5618,0.3128
8247,b'7-syntactic_feature__root_word__next_user_utterance__iam',7,3.5618,0.3128
7352,b'5-phrase_feature__noun_phrases__next_user_utterance__steak_house_food',5,3.5618,0.3128
8544,b'7-syntactic_feature__subj_word__next_user_utterance__hous',7,3.5618,0.3128
5503,b'5-phrase_feature__noun_phrases__current_user_utterance__im_wondering',5,3.5618,0.3128
8554,b'7-syntactic_feature__subj_word__next_user_utterance__ok',7,3.5618,0.3128
7322,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_italian_food',5,3.5618,0.3128
7016,b'5-phrase_feature__noun_phrases__next_user_utterance__damn',5,3.5618,0.3128
8539,b'7-syntactic_feature__subj_word__next_user_utterance__european',7,3.5618,0.3128
6945,b'5-phrase_feature__noun_phrases__next_user_utterance__boy',5,3.5618,0.3128
7019,b'5-phrase_feature__noun_phrases__next_user_utterance__different_res',5,3.5618,0.3128
6152,b'5-phrase_feature__noun_phrases__next_system_utterance__danish_restaurant_right',5,3.5618,0.3128
7020,b'5-phrase_feature__noun_phrases__next_user_utterance__different_restaurant',5,3.5618,0.3128
8556,b'7-syntactic_feature__subj_word__next_user_utterance__option',7,3.5618,0.3128
7813,b'7-syntactic_feature__root_word__current_user_utterance__eur',7,3.5618,0.3128
8108,b'7-syntactic_feature__root_word__next_system_utterance__curri',7,3.5618,0.3128
8559,b'7-syntactic_feature__subj_word__next_user_utterance__portugues',7,3.5618,0.3128
7025,b'5-phrase_feature__noun_phrases__next_user_utterance__dont_care_dont',5,3.5618,0.3128
8298,b'7-syntactic_feature__root_word__next_user_utterance__other',7,3.5618,0.3128
7326,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_modern_european',5,3.5618,0.3128
7327,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_pan',5,3.5618,0.3128
5718,b'5-phrase_feature__noun_phrases__current_user_utterance__restauarant_south_part',5,3.5618,0.3128
5618,b'5-phrase_feature__noun_phrases__current_user_utterance__number_price',5,3.5618,0.3128
8279,b'7-syntactic_feature__root_word__next_user_utterance__moroccan',7,3.5618,0.3128
10,b'2.1-user_action_words.current_user_utterance__list',2.1,3.5618,0.3128
7817,b'7-syntactic_feature__root_word__current_user_utterance__fdod',7,3.5618,0.3128
8296,b'7-syntactic_feature__root_word__next_user_utterance__option',7,3.5618,0.3128
8295,b'7-syntactic_feature__root_word__next_user_utterance__opean',7,3.5618,0.3128
8328,b'7-syntactic_feature__root_word__next_user_utterance__select',7,3.5618,0.3128
8330,b'7-syntactic_feature__root_word__next_user_utterance__show',7,3.5618,0.3128
5624,b'5-phrase_feature__noun_phrases__current_user_utterance__ok_talian_food',5,3.5618,0.3128
6989,b'5-phrase_feature__noun_phrases__next_user_utterance__chinese_food_im',5,3.5618,0.3128
5321,b'5-phrase_feature__noun_phrases__current_user_utterance__carraibean_food',5,3.5618,0.3128
8552,b'7-syntactic_feature__subj_word__next_user_utterance__not',7,3.5618,0.3128
7005,b'5-phrase_feature__noun_phrases__next_user_utterance__cross',5,3.5618,0.3128
5327,b'5-phrase_feature__noun_phrases__current_user_utterance__catalin',5,3.5618,0.3128
7010,b'5-phrase_feature__noun_phrases__next_user_utterance__curry',5,3.5618,0.3128
5695,b'5-phrase_feature__noun_phrases__current_user_utterance__priced_moroccan_food',5,3.5618,0.3128
5620,b'5-phrase_feature__noun_phrases__current_user_utterance__number_prices',5,3.5618,0.3128
7011,b'5-phrase_feature__noun_phrases__next_user_utterance__curry_prince',5,3.5618,0.3128
5328,b'5-phrase_feature__noun_phrases__current_user_utterance__catalin_food',5,3.5618,0.3128
5692,b'5-phrase_feature__noun_phrases__current_user_utterance__priced_brazilian_restaurant',5,3.5618,0.3128
8542,b'7-syntactic_feature__subj_word__next_user_utterance__gastropub',7,3.5618,0.3128
7383,b'5-phrase_feature__noun_phrases__next_user_utterance__type_food_restaurant',5,3.5618,0.3128
7317,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_french_food',5,3.5618,0.3128
6887,b'5-phrase_feature__noun_phrases__next_system_utterance__world_restaurant_right',5,3.5618,0.3128
6172,b'5-phrase_feature__noun_phrases__next_system_utterance__eastern_food',5,3.5618,0.3128
8311,b'7-syntactic_feature__root_word__next_user_utterance__post',7,3.5618,0.3128
7319,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_indian_type',5,3.5618,0.3128
8302,b'7-syntactic_feature__root_word__next_user_utterance__persian',7,3.5618,0.3128
7320,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_indonesian_food',5,3.5618,0.3128
6774,b'5-phrase_feature__noun_phrases__next_system_utterance__swiss_restaurant_right',5,3.5618,0.3128
7012,b'5-phrase_feature__noun_phrases__next_user_utterance__curry_prince_address',5,3.5618,0.3128
8305,b'7-syntactic_feature__root_word__next_user_utterance__place',7,3.5618,0.3128
6295,b'5-phrase_feature__noun_phrases__next_system_utterance__hungarian_restaurant_right',5,3.5618,0.3128
7306,b'5-phrase_feature__noun_phrases__next_user_utterance__selection',5,3.5618,0.3128
7791,b'7-syntactic_feature__root_word__current_user_utterance__class',7,3.5618,0.3128
5525,b'5-phrase_feature__noun_phrases__current_user_utterance__katalian_food',5,3.5618,0.3128
5326,b'5-phrase_feature__noun_phrases__current_user_utterance__catalen_food',5,3.5618,0.3128
5678,b'5-phrase_feature__noun_phrases__current_user_utterance__portuguese_type',5,3.5618,0.3128
5325,b'5-phrase_feature__noun_phrases__current_user_utterance__catalen',5,3.5618,0.3128
7321,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_international_food',5,3.5618,0.3128
7390,b'5-phrase_feature__noun_phrases__next_user_utterance__unintelligible_indian_type',5,3.5618,0.3128
7323,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_italian_type',5,3.5618,0.3128
7324,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_kitalian_food',5,3.5618,0.3128
5643,b'5-phrase_feature__noun_phrases__current_user_utterance__other_expensive_restaurants',5,3.5618,0.3128
6967,b'5-phrase_feature__noun_phrases__next_user_utterance__catalen',5,3.5618,0.3128
5267,b'5-phrase_feature__noun_phrases__current_user_utterance__area_serving',5,3.5618,0.3128
5268,b'5-phrase_feature__noun_phrases__current_user_utterance__asian',5,3.5618,0.3128
6966,b'5-phrase_feature__noun_phrases__next_user_utterance__catalanian',5,3.5618,0.3128
5649,b'5-phrase_feature__noun_phrases__current_user_utterance__park',5,3.5618,0.3128
5741,b'5-phrase_feature__noun_phrases__current_user_utterance__scandinavia',5,3.5618,0.3128
5645,b'5-phrase_feature__noun_phrases__current_user_utterance__other_restaurant',5,3.5618,0.3128
6961,b'5-phrase_feature__noun_phrases__next_user_utterance__care_dont_care',5,3.5618,0.3128
7750,b'7-syntactic_feature__root_word__current_user_utterance__addrss',7,3.5618,0.3128
8530,b'7-syntactic_feature__subj_word__next_user_utterance__anyon',7,3.5618,0.3128
6960,b'5-phrase_feature__noun_phrases__next_user_utterance__care_dont',5,3.5618,0.3128
5278,b'5-phrase_feature__noun_phrases__current_user_utterance__barbecue_food_west',5,3.5618,0.3128
5642,b'5-phrase_feature__noun_phrases__current_user_utterance__other_cheap_restaurants',5,3.5618,0.3128
6142,b'5-phrase_feature__noun_phrases__next_system_utterance__d.g',5,3.5618,0.3128
5742,b'5-phrase_feature__noun_phrases__current_user_utterance__scandinavia_food',5,3.5618,0.3128
6951,b'5-phrase_feature__noun_phrases__next_user_utterance__british_restaurant',5,3.5618,0.3128
5292,b'5-phrase_feature__noun_phrases__current_user_utterance__bout_asian',5,3.5618,0.3128
6232,b'5-phrase_feature__noun_phrases__next_system_utterance__german_restaurant_right',5,3.5618,0.3128
5296,b'5-phrase_feature__noun_phrases__current_user_utterance__brazilian_restaurant',5,3.5618,0.3128
8172,b'7-syntactic_feature__root_word__next_user_utterance__believ',7,3.5618,0.3128
7834,b'7-syntactic_feature__root_word__current_user_utterance__help',7,3.5618,0.3128
8281,b'7-syntactic_feature__root_word__next_user_utterance__nando',7,3.5618,0.3128
7472,b'6-entity_feature__entity__next_system_utterance__302330_NUMBER',6,3.5618,0.3128
5304,b'5-phrase_feature__noun_phrases__current_user_utterance__british_type',5,3.5618,0.3128
8250,b'7-syntactic_feature__root_word__next_user_utterance__inaud',7,3.5618,0.3128
5750,b'5-phrase_feature__noun_phrases__current_user_utterance__selection',5,3.5618,0.3128
5626,b'5-phrase_feature__noun_phrases__current_user_utterance__okay_address_phone',5,3.5618,0.3128
6968,b'5-phrase_feature__noun_phrases__next_user_utterance__catalen_food',5,3.5618,0.3128
5736,b'5-phrase_feature__noun_phrases__current_user_utterance__restuarant',5,3.5618,0.3128
5264,b'5-phrase_feature__noun_phrases__current_user_utterance__appleton_wiscon',5,3.5618,0.3128
5312,b'5-phrase_feature__noun_phrases__current_user_utterance__cant_repeat',5,3.5618,0.3128
5491,b'5-phrase_feature__noun_phrases__current_user_utterance__house_restaurant',5,3.5618,0.3128
9,b'2.1-user_action_words.current_user_utterance__help',2.1,3.5618,0.3128
5660,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number_prices',5,3.5618,0.3128
7312,b'5-phrase_feature__noun_phrases__next_user_utterance__serving_austrian_food',5,3.5618,0.3128
6329,b'5-phrase_feature__noun_phrases__next_system_utterance__jamaican_restaurant_right',5,3.5618,0.3128
5337,b'5-phrase_feature__noun_phrases__current_user_utterance__cheap_gastropub',5,3.5618,0.3128
5627,b'5-phrase_feature__noun_phrases__current_user_utterance__okay_fine',5,3.5618,0.3128
5513,b'5-phrase_feature__noun_phrases__current_user_utterance__irish_fdod',5,3.5618,0.3128
6982,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_restaurant_gastropub',5,3.5618,0.3128
8152,b'7-syntactic_feature__root_word__next_user_utterance__afghan',7,3.5618,0.3128
7415,b'5-phrase_feature__noun_phrases__next_user_utterance__wisconsin',5,3.5618,0.3128
6976,b'5-phrase_feature__noun_phrases__next_user_utterance__cheap_gastropub',5,3.5618,0.3128
5659,b'5-phrase_feature__noun_phrases__current_user_utterance__phone_number_price',5,3.5618,0.3128
6974,b'5-phrase_feature__noun_phrases__next_user_utterance__center_town',5,3.5618,0.3128
5248,b'5-phrase_feature__noun_phrases__current_user_utterance__afternoon',5,3.5618,0.3128
5249,b'5-phrase_feature__noun_phrases__current_user_utterance__afternoon_im',5,3.5618,0.3128
5250,b'5-phrase_feature__noun_phrases__current_user_utterance__afternoon_im_looking',5,3.5618,0.3128
8285,b'7-syntactic_feature__root_word__next_user_utterance__noic',7,3.5618,0.3128
5628,b'5-phrase_feature__noun_phrases__current_user_utterance__okay_good_whats',5,3.5618,0.3128
6253,b'5-phrase_feature__noun_phrases__next_system_utterance__h.l',5,3.5618,0.3128
7380,b'5-phrase_feature__noun_phrases__next_user_utterance__ty',5,3.5618,0.3128
5732,b'5-phrase_feature__noun_phrases__current_user_utterance__restaurant_type',5,3.5618,0.3128
5654,b'5-phrase_feature__noun_phrases__current_user_utterance__ph',5,3.5618,0.3128
5651,b'5-phrase_feature__noun_phrases__current_user_utterance__part_town',5,3.5618,0.3128
5619,b'5-phrase_feature__noun_phrases__current_user_utterance__number_price_range',5,3.5618,0.3128
2724,b'4.1-ngram.next_system_utterance__mediterranean restaurant',4.1,3.5592,0.3132
519,b'4.1-ngram.current_user_utterance__polish',4.1,3.5575,0.3134
3904,b'4.1-ngram.next_system_utterance__sock great',4.1,3.5557,0.3136
3905,b'4.1-ngram.next_system_utterance__sock great restaurant',4.1,3.5557,0.3136
2786,b'4.1-ngram.next_system_utterance__missing sock great',4.1,3.5557,0.3136
8282,b'7-syntactic_feature__root_word__next_user_utterance__need',7,3.5487,0.3145
4994,b'4.1-ngram.next_user_utterance__polynesian food',4.1,3.5445,0.3150
4886,b'4.1-ngram.next_user_utterance__looking restaurant serves',4.1,3.5444,0.3150
1543,b'4.1-ngram.next_system_utterance__belgian',4.1,3.5439,0.3151
4664,b'4.1-ngram.next_user_utterance__bistro food',4.1,3.5436,0.3152
6326,b'5-phrase_feature__noun_phrases__next_system_utterance__j_restaurant',5,3.5392,0.3157
5668,b'5-phrase_feature__noun_phrases__current_user_utterance__place',5,3.5384,0.3158
5071,b'4.1-ngram.next_user_utterance__serves international',4.1,3.5360,0.3161
4270,b'4.1-ngram.next_system_utterance__swiss',4.1,3.5203,0.3181
4650,b'4.1-ngram.next_user_utterance__asian oriental restaurant',4.1,3.5197,0.3182
4973,b'4.1-ngram.next_user_utterance__oriental restaurant',4.1,3.5197,0.3182
8573,b'7-syntactic_feature__subj_word__next_user_utterance__venu',7,3.5184,0.3184
3480,b'4.1-ngram.next_system_utterance__restaurant serving crossover',4.1,3.5119,0.3192
3737,b'4.1-ngram.next_system_utterance__serving crossover',4.1,3.5119,0.3192
3738,b'4.1-ngram.next_system_utterance__serving crossover food',4.1,3.5119,0.3192
4800,b'4.1-ngram.next_user_utterance__greek food',4.1,3.5083,0.3197
6055,b'5-phrase_feature__noun_phrases__next_system_utterance__centre_part',5,3.5070,0.3198
