id,name,prefix,chi2,pval
309,b'5-phrase_feature__noun_phrases__next_system_utterance__aloe_vera',b'5',40.9256,0.0000
310,b'6-entity_feature__entity__next_system_utterance__oct 9_DATE',b'6',40.8834,0.0000
311,b'7-syntactic_feature__root_word__next_system_utterance__n25',b'7',40.7396,0.0000
312,b'4.1-ngram.next_system_utterance__couldn matching reminder',b'4.1',40.7132,0.0000
313,b'4.1-ngram.next_system_utterance__couldn notify',b'4.1',40.7132,0.0000
314,b'4.1-ngram.next_system_utterance__sorry amod',b'4.1',40.7132,0.0000
315,b'4.1-ngram.next_system_utterance__sorry',b'4.1',40.7132,0.0000
316,b'4.1-ngram.next_system_utterance__ultrasound wed',b'4.1',40.7132,0.0000
317,b'5-phrase_feature__noun_phrases__current_user_utterance__milk_\\_npotato',b'5',40.4997,0.0000
318,b'4.1-ngram.next_system_utterance__30 nto',b'4.1',40.4809,0.0000
319,b'7-syntactic_feature__obj_word__current_user_utterance__kid',b'7',40.4378,0.0000
320,b'5-phrase_feature__noun_phrases__next_system_utterance__facial_puff',b'5',40.1300,0.0000
321,b'5-phrase_feature__noun_phrases__next_system_utterance__bunch',b'5',40.1215,0.0000
322,b'4.1-ngram.next_system_utterance__nreminder garbage',b'4.1',40.1059,0.0000
323,b'4.1-ngram.next_system_utterance__set car service',b'4.1',40.0799,0.0000
324,b'7-syntactic_feature__obj_word__next_system_utterance__sugar',b'7',40.0635,0.0000
325,b'5-phrase_feature__noun_phrases__next_system_utterance__neil',b'5',40.0635,0.0000
326,b'5-phrase_feature__noun_phrases__next_system_utterance__parmesan_cheese_\\',b'5',40.0635,0.0000
327,b'4.1-ngram.next_system_utterance__nreminder file',b'4.1',39.5718,0.0000
328,b'5-phrase_feature__noun_phrases__next_user_utterance__reminder_debbie',b'5',39.2445,0.0000
329,b'6-entity_feature__entity__next_system_utterance__mon, jul 3 at 7 pm_TIME',b'6',39.1831,0.0000
330,b'7-syntactic_feature__subj_word__next_system_utterance__david2',b'7',39.0585,0.0000
331,b'5-phrase_feature__noun_phrases__next_system_utterance__rei_ski',b'5',39.0402,0.0000
332,b'5-phrase_feature__noun_phrases__next_system_utterance__rei',b'5',39.0402,0.0000
333,b'5-phrase_feature__noun_phrases__next_system_utterance__regular_mustard',b'5',39.0402,0.0000
334,b'5-phrase_feature__noun_phrases__next_system_utterance__tidy_cats',b'5',38.8193,0.0000
335,b'5-phrase_feature__noun_phrases__next_system_utterance__natural_orange',b'5',38.6689,0.0000
336,b'5-phrase_feature__noun_phrases__next_system_utterance__sedsumas',b'5',38.6689,0.0000
337,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n5',b'5',38.6689,0.0000
338,b'5-phrase_feature__noun_phrases__next_system_utterance__n7',b'5',38.6689,0.0000
339,b'5-phrase_feature__noun_phrases__next_system_utterance__salsas',b'5',38.3380,0.0000
340,b'6-entity_feature__entity__next_system_utterance__robby_PERSON',b'6',38.3380,0.0000
341,b'4.1-ngram.next_system_utterance__sesame',b'4.1',38.2912,0.0000
342,b'5-phrase_feature__noun_phrases__current_user_utterance__lotion',b'5',38.1767,0.0000
343,b'4.1-ngram.next_system_utterance__sd office',b'4.1',38.1452,0.0000
344,b'4.1-ngram.next_system_utterance__tyler wedding fri',b'4.1',38.1452,0.0000
345,b'4.1-ngram.next_system_utterance__seal',b'4.1',38.1452,0.0000
346,b'4.1-ngram.next_system_utterance__ntry friday',b'4.1',38.1452,0.0000
347,b'4.1-ngram.next_system_utterance__ntry friday friday',b'4.1',38.1452,0.0000
348,b'4.1-ngram.next_system_utterance__sd',b'4.1',38.1452,0.0000
349,b'4.1-ngram.next_system_utterance__didn nto',b'4.1',38.1452,0.0000
350,b'4.1-ngram.next_system_utterance__didn mustard',b'4.1',38.1452,0.0000
351,b'5-phrase_feature__noun_phrases__next_system_utterance__nate_text',b'5',38.1064,0.0000
352,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n32',b'5',38.1064,0.0000
353,b'5-phrase_feature__noun_phrases__current_user_utterance__shot_pen_today',b'5',38.1007,0.0000
354,b'6-entity_feature__entity__next_system_utterance__007_NUMBER',b'6',38.0987,0.0000
355,b'7-syntactic_feature__root_word__current_user_utterance__remove7',b'7',37.9589,0.0000
356,b'5-phrase_feature__noun_phrases__next_system_utterance__erin',b'5',37.8761,0.0000
357,b'5-phrase_feature__noun_phrases__current_user_utterance__setting_spray_\\',b'5',37.8701,0.0000
358,b'6-entity_feature__entity__current_user_utterance__sunday the 28th_DATE',b'6',37.8701,0.0000
359,b'7-syntactic_feature__root_word__current_user_utterance__ashok',b'7',37.8234,0.0000
360,b'4.1-ngram.next_system_utterance__send birthday',b'4.1',37.6856,0.0000
361,b'4.1-ngram.next_system_utterance__newtons n9',b'4.1',37.5421,0.0000
362,b'4.1-ngram.next_system_utterance__example birthday',b'4.1',37.5421,0.0000
363,b'4.1-ngram.next_system_utterance__tomatoes x2',b'4.1',37.3144,0.0000
364,b'5-phrase_feature__noun_phrases__current_user_utterance__alanah',b'5',37.1193,0.0000
365,b'7-syntactic_feature__root_word__current_user_utterance__vera',b'7',37.0292,0.0000
366,b'4.1-ngram.current_user_utterance__yer butt',b'4.1',37.0292,0.0000
367,b'4.1-ngram.current_user_utterance__edie use papa',b'4.1',36.9069,0.0000
368,b'5-phrase_feature__noun_phrases__next_system_utterance__xxx-xxx-6534',b'5',36.8612,0.0000
369,b"5-phrase_feature__noun_phrases__next_system_utterance__n'sudo_reboot",b'5',36.6755,0.0000
370,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n23',b'5',36.6474,0.0000
371,b'5-phrase_feature__noun_phrases__next_user_utterance__insurance_company',b'5',36.6210,0.0000
372,b'5-phrase_feature__noun_phrases__next_system_utterance__relay',b'5',36.3904,0.0000
373,b'5-phrase_feature__noun_phrases__next_system_utterance__thu',b'5',36.3904,0.0000
374,b'5-phrase_feature__noun_phrases__next_system_utterance__phone_case',b'5',36.3904,0.0000
375,b'6-entity_feature__entity__next_system_utterance__10 pm_TIME',b'6',36.3904,0.0000
376,b'5-phrase_feature__noun_phrases__next_system_utterance__thingy_\\',b'5',36.3904,0.0000
377,b'5-phrase_feature__noun_phrases__next_system_utterance__yellow_cake',b'5',36.3601,0.0000
378,b'7-syntactic_feature__subj_word__next_system_utterance__meatbal',b'7',36.3202,0.0000
379,b'5-phrase_feature__noun_phrases__current_user_utterance__artichokes',b'5',36.2222,0.0000
380,b'5-phrase_feature__noun_phrases__next_system_utterance__mohammad_dentist_appointment',b'5',36.0812,0.0000
381,b'7-syntactic_feature__root_word__current_user_utterance__fix',b'7',36.0687,0.0000
382,b'7-syntactic_feature__obj_word__next_system_utterance__n31',b'7',36.0375,0.0000
383,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nok',b'5',35.8628,0.0000
384,b'5-phrase_feature__noun_phrases__next_system_utterance__notified_tom',b'5',35.5877,0.0000
385,b'7-syntactic_feature__obj_word__next_system_utterance__loi',b'7',34.9290,0.0000
386,b'4.1-ngram.next_system_utterance__send additional',b'4.1',34.8132,0.0000
387,b'7-syntactic_feature__root_word__next_system_utterance__breath',b'7',34.7718,0.0000
388,b'4.1-ngram.next_system_utterance__till',b'4.1',34.7701,0.0000
389,b'5-phrase_feature__noun_phrases__current_user_utterance__shopping',b'5',34.7655,0.0000
390,b'5-phrase_feature__noun_phrases__next_system_utterance__meet_jamie',b'5',34.6962,0.0000
391,b'5-phrase_feature__noun_phrases__next_system_utterance__removed_verizon',b'5',34.5883,0.0000
392,b'4.1-ngram.current_user_utterance__remove provolone',b'4.1',33.9477,0.0000
393,b'7-syntactic_feature__root_word__next_system_utterance__dramamin',b'7',33.8781,0.0000
394,b'6-entity_feature__entity__next_system_utterance__at 4:20 pm_TIME',b'6',33.7018,0.0000
395,b'7-syntactic_feature__root_word__next_user_utterance__edit',b'7',33.3297,0.0000
396,b"5-phrase_feature__noun_phrases__next_system_utterance__n'terms",b'5',33.3118,0.0000
397,b'7-syntactic_feature__root_word__next_system_utterance__gum',b'7',33.1948,0.0000
398,b'5-phrase_feature__noun_phrases__next_system_utterance__@lois',b'5',33.1445,0.0000
399,b'4.1-ngram.next_system_utterance__set early alarm',b'4.1',33.0397,0.0000
400,b'5-phrase_feature__noun_phrases__next_system_utterance__sorry_ed',b'5',33.0087,0.0000
401,b"5-phrase_feature__noun_phrases__next_system_utterance__n'test",b'5',32.8749,0.0000
402,b'5-phrase_feature__noun_phrases__next_system_utterance__covr_webinar',b'5',32.6944,0.0000
403,b'7-syntactic_feature__obj_word__next_system_utterance__medicin',b'7',32.5351,0.0000
404,b'7-syntactic_feature__obj_word__next_system_utterance__megan',b'7',32.4235,0.0000
405,b'5-phrase_feature__noun_phrases__next_system_utterance__pancake_mix',b'5',32.4117,0.0000
406,b'5-phrase_feature__noun_phrases__next_system_utterance__snooze',b'5',32.3053,0.0000
407,b'5-phrase_feature__noun_phrases__current_user_utterance__@laura_hey',b'5',32.2621,0.0000
408,b'4.1-ngram.next_system_utterance__102 119',b'4.1',32.1431,0.0000
409,b'4.1-ngram.next_system_utterance__102 119 hw',b'4.1',32.1431,0.0000
410,b'7-syntactic_feature__root_word__next_user_utterance__p.m.',b'7',32.1095,0.0000
411,b'5-phrase_feature__noun_phrases__next_system_utterance__washer',b'5',32.0796,0.0000
412,b'7-syntactic_feature__root_word__next_system_utterance__siren',b'7',31.9095,0.0000
413,b'5-phrase_feature__noun_phrases__next_system_utterance__sign_florist_contract',b'5',31.9095,0.0000
414,b'2.1-user_action_words.current_user_utterance__discard',b'2.1',31.9095,0.0000
415,b'7-syntactic_feature__obj_word__current_user_utterance__print',b'7',31.8076,0.0000
416,b'7-syntactic_feature__root_word__next_system_utterance__1',b'7',31.7497,0.0000
417,b'5-phrase_feature__noun_phrases__next_system_utterance__farewell',b'5',31.7279,0.0000
418,b'7-syntactic_feature__subj_word__next_system_utterance__keyonna',b'7',31.5235,0.0000
419,b'5-phrase_feature__noun_phrases__next_system_utterance__cheryl',b'5',31.4562,0.0000
420,b'4.1-ngram.next_system_utterance__102',b'4.1',31.3312,0.0000
421,b'5-phrase_feature__noun_phrases__next_system_utterance__tree',b'5',31.1906,0.0000
422,b'5-phrase_feature__noun_phrases__next_system_utterance__<austin>',b'5',31.0611,0.0000
423,b'5-phrase_feature__noun_phrases__next_system_utterance__island_dressing_\\',b'5',31.0351,0.0000
424,b'5-phrase_feature__noun_phrases__next_system_utterance__edgefield',b'5',31.0066,0.0000
425,b'7-syntactic_feature__root_word__current_user_utterance__remind',b'7',30.8046,0.0000
426,b'5-phrase_feature__noun_phrases__next_system_utterance__noxema_wipes',b'5',30.7578,0.0000
427,b'5-phrase_feature__noun_phrases__current_user_utterance__mat',b'5',30.5878,0.0000
428,b'5-phrase_feature__noun_phrases__next_system_utterance__ethernet',b'5',30.4945,0.0000
429,b'5-phrase_feature__noun_phrases__next_system_utterance__edges',b'5',30.4838,0.0000
430,b'7-syntactic_feature__subj_word__next_system_utterance__cuti',b'7',30.4607,0.0000
431,b'5-phrase_feature__noun_phrases__current_user_utterance__date',b'5',30.2158,0.0000
432,b'7-syntactic_feature__root_word__next_user_utterance__submit',b'7',30.2158,0.0000
433,b'5-phrase_feature__noun_phrases__next_system_utterance__adya_practicve',b'5',30.1430,0.0000
434,b'7-syntactic_feature__root_word__next_system_utterance__todd',b'7',30.1167,0.0000
435,b'4.1-ngram.next_system_utterance__pm n6 work',b'4.1',30.0983,0.0000
436,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_nhere',b'5',30.0496,0.0000
437,b'5-phrase_feature__noun_phrases__next_system_utterance__scissors_\\_n2',b'5',30.0496,0.0000
438,b'5-phrase_feature__noun_phrases__next_system_utterance__nourish_\\',b'5',30.0496,0.0000
439,b'4.1-ngram.next_system_utterance__type remove number',b'4.1',29.8678,0.0000
440,b'4.1-ngram.next_system_utterance__type remove reminder',b'4.1',29.8678,0.0000
441,b'4.1-ngram.next_system_utterance__add item milk',b'4.1',29.8678,0.0000
442,b'4.1-ngram.next_system_utterance__add item remove',b'4.1',29.8678,0.0000
443,b'4.1-ngram.next_system_utterance__try saturday',b'4.1',29.8678,0.0000
444,b'5-phrase_feature__noun_phrases__next_system_utterance__bill',b'5',29.7957,0.0000
445,b'2.1-user_action_words.next_user_utterance__item',b'2.1',29.7041,0.0000
446,b'5-phrase_feature__noun_phrases__current_user_utterance__threading',b'5',29.6338,0.0000
447,b'5-phrase_feature__noun_phrases__next_system_utterance__mates',b'5',29.1695,0.0000
448,b'4.1-ngram.next_system_utterance__pm n6',b'4.1',29.1627,0.0000
449,b'5-phrase_feature__noun_phrases__next_system_utterance__@sebastien_hi',b'5',29.1051,0.0000
450,b"5-phrase_feature__noun_phrases__next_system_utterance__n'friday",b'5',29.1051,0.0000
451,b'6-entity_feature__entity__next_system_utterance__2 at 9 am_TIME',b'6',29.1051,0.0000
452,b"5-phrase_feature__noun_phrases__next_system_utterance__n'title",b'5',29.0871,0.0000
453,b'5-phrase_feature__noun_phrases__next_system_utterance__snacks_\\_n7',b'5',29.0871,0.0000
454,b'5-phrase_feature__noun_phrases__next_system_utterance__shop_sale',b'5',28.8758,0.0000
455,b'7-syntactic_feature__root_word__next_system_utterance__chive',b'7',28.8005,0.0000
456,b'5-phrase_feature__noun_phrases__next_user_utterance__shaver',b'5',28.7158,0.0000
457,b'7-syntactic_feature__obj_word__next_system_utterance__melissa',b'7',28.5552,0.0000
458,b'5-phrase_feature__noun_phrases__current_user_utterance__x3',b'5',28.4915,0.0000
459,b'5-phrase_feature__noun_phrases__next_system_utterance__ok_nitin',b'5',28.4915,0.0000
460,b'6-entity_feature__entity__next_system_utterance__colorado springs_LOCATION',b'6',28.4310,0.0000
461,b'6-entity_feature__entity__current_user_utterance__4 minutes_DURATION',b'6',28.4310,0.0000
462,b'7-syntactic_feature__root_word__current_user_utterance__dogqygwj',b'7',28.4310,0.0000
463,b'7-syntactic_feature__root_word__next_system_utterance__cider',b'7',28.4310,0.0000
464,b'5-phrase_feature__noun_phrases__current_user_utterance__setup_paypal',b'5',28.4310,0.0000
465,b'5-phrase_feature__noun_phrases__next_system_utterance__sophia',b'5',28.4310,0.0000
466,b'7-syntactic_feature__subj_word__next_system_utterance__lime',b'7',28.4310,0.0000
467,b'5-phrase_feature__noun_phrases__current_user_utterance__belting_shaver',b'5',28.4310,0.0000
468,b'5-phrase_feature__noun_phrases__current_user_utterance__sex',b'5',28.4310,0.0000
469,b'7-syntactic_feature__obj_word__current_user_utterance__light',b'7',28.4310,0.0000
470,b'7-syntactic_feature__obj_word__current_user_utterance__envelop',b'7',28.4310,0.0000
471,b'6-entity_feature__entity__next_system_utterance__montreal_LOCATION',b'6',28.4310,0.0000
472,b'5-phrase_feature__noun_phrases__next_user_utterance__vegetables_fruit',b'5',28.4310,0.0000
473,b'7-syntactic_feature__subj_word__current_user_utterance__pm',b'7',28.4310,0.0000
474,b'5-phrase_feature__noun_phrases__next_system_utterance__wtf',b'5',28.4310,0.0000
475,b'6-entity_feature__entity__current_user_utterance__march 25_DATE',b'6',28.4310,0.0000
476,b'5-phrase_feature__noun_phrases__next_system_utterance__wright',b'5',28.4310,0.0000
477,b'5-phrase_feature__noun_phrases__current_user_utterance__item_deodorant',b'5',28.4310,0.0000
478,b'5-phrase_feature__noun_phrases__next_system_utterance__dads_password',b'5',28.4310,0.0000
479,b'7-syntactic_feature__subj_word__next_user_utterance__pm',b'7',28.4310,0.0000
480,b'5-phrase_feature__noun_phrases__current_user_utterance__email_re_tv',b'5',28.4310,0.0000
481,b'5-phrase_feature__noun_phrases__next_system_utterance__replacement_thingy_\\',b'5',28.4310,0.0000
482,b'5-phrase_feature__noun_phrases__next_user_utterance__vegetables_fruit_bar',b'5',28.4310,0.0000
483,b'7-syntactic_feature__obj_word__next_user_utterance__wieh',b'7',28.4310,0.0000
484,b'5-phrase_feature__noun_phrases__next_system_utterance__mustard',b'5',28.2983,0.0000
485,b'7-syntactic_feature__subj_word__next_system_utterance__activ',b'7',28.1888,0.0000
486,b'5-phrase_feature__noun_phrases__next_system_utterance__6am',b'5',28.1787,0.0000
487,b'5-phrase_feature__noun_phrases__current_user_utterance__reminder_lunch',b'5',28.0958,0.0000
488,b'7-syntactic_feature__obj_word__next_user_utterance__porkloin',b'7',28.0842,0.0000
489,b'7-syntactic_feature__obj_word__current_user_utterance__what',b'7',27.7466,0.0000
490,b'5-phrase_feature__noun_phrases__next_system_utterance__erde',b'5',27.7396,0.0000
491,b'5-phrase_feature__noun_phrases__next_system_utterance__professor_gregory',b'5',27.7220,0.0000
492,b'5-phrase_feature__noun_phrases__next_system_utterance__few_days',b'5',27.7220,0.0000
493,b'5-phrase_feature__noun_phrases__next_system_utterance__professor',b'5',27.7220,0.0000
494,b'5-phrase_feature__noun_phrases__next_system_utterance__few_hours',b'5',27.7220,0.0000
495,b'5-phrase_feature__noun_phrases__next_system_utterance__apple_\\_n13',b'5',27.6995,0.0000
496,b'4.1-ngram.next_user_utterance__remind year',b'4.1',27.6949,0.0000
497,b'5-phrase_feature__noun_phrases__next_system_utterance__\\_n18',b'5',27.6573,0.0000
498,b'5-phrase_feature__noun_phrases__next_system_utterance__balance_butter',b'5',27.4954,0.0000
499,b'7-syntactic_feature__obj_word__current_user_utterance__hat',b'7',27.2662,0.0000
500,b'5-phrase_feature__noun_phrases__next_system_utterance__coconut_aminos',b'5',27.2491,0.0000
501,b'5-phrase_feature__noun_phrases__next_system_utterance__backpack',b'5',27.2305,0.0000
502,b'5-phrase_feature__noun_phrases__next_system_utterance__sam',b'5',27.1749,0.0000
503,b'5-phrase_feature__noun_phrases__next_system_utterance__tomato_\\',b'5',27.1749,0.0000
504,b'6-entity_feature__entity__next_system_utterance__theo_PERSON',b'6',27.1749,0.0000
505,b'5-phrase_feature__noun_phrases__next_system_utterance__erik',b'5',27.1749,0.0000
506,b'5-phrase_feature__noun_phrases__next_system_utterance__sandals',b'5',27.1749,0.0000
507,b'6-entity_feature__entity__next_system_utterance__119_NUMBER',b'6',27.0924,0.0000
508,b'7-syntactic_feature__root_word__next_user_utterance__recyclnot',b'7',26.7732,0.0000
509,b'5-phrase_feature__noun_phrases__next_system_utterance__dandruff_shampoo',b'5',26.4859,0.0000
510,b'5-phrase_feature__noun_phrases__next_system_utterance__n01',b'5',26.1675,0.0000
511,b'4.1-ngram.next_system_utterance__supply n7 contact',b'4.1',26.1517,0.0000
512,b'5-phrase_feature__noun_phrases__next_system_utterance__mohammad_dentist',b'5',26.0113,0.0000
513,b'7-syntactic_feature__root_word__next_user_utterance__monthli',b'7',25.7695,0.0000
514,b'4.1-ngram.current_user_utterance__minute',b'4.1',25.7377,0.0000
515,b'4.1-ngram.current_user_utterance__italy game',b'4.1',25.7367,0.0000
516,b"5-phrase_feature__noun_phrases__next_system_utterance__n'tomorrow",b'5',25.7163,0.0000
517,b'7-syntactic_feature__root_word__next_system_utterance__duster',b'7',25.4531,0.0000
518,b'5-phrase_feature__noun_phrases__next_system_utterance__lovett',b'5',25.4099,0.0000
519,b'4.1-ngram.next_system_utterance__nfor example file',b'4.1',25.2991,0.0000
520,b'4.1-ngram.next_system_utterance__example reminders soccer',b'4.1',25.2991,0.0000
